iunix,LAT,LON,DATE,DOY,TIME,FLT,PSX,PSY,WGSHGT,FX,FY,FZ,EOTGRAV,FACOR,INTCOR,FAG070,FAG100,FAG140,FLTENVIRO,FLTENVIRO,DATETIME,UNIX,THICK,ELEVATION,FRAME,SURFACE_radar,BOTTOM,QUALITY,SURFACE_atm,DAY,HOUR,ICEBASE,TOPOGRAPHY
2009-11-16 21:40:24.500,-68.0927664,-63.0521467,2009-11-16,320,78024.5,20,-2147011.46,1091496.75,505.05,-3853.0,-12571.89,984229.31,94.73,155.73,1.12,3.54,3.44,4.01,0,,2.00911167802e+12,1258407624.5,293.745,503.200233333,2.00911160104e+12,459.095,752.838333333,1.0,57.6896,16,21,-249.6381,44.1052333333
2009-11-16 21:40:25.000,-68.0926417,-63.0538504,2009-11-16,320,78025.0,20,-2147056.43,1091439.27,505.01,-3849.87,-12869.02,980630.75,-33.69,155.72,1.12,3.52,3.46,4.03,0,,2.00911167802e+12,1258407625.0,293.208333333,503.2175,2.00911160104e+12,459.146666667,752.351666667,1.0,57.63055,16,21,-249.134166667,44.0708333333
2009-11-16 21:40:25.500,-68.0925168,-63.0555542,2009-11-16,320,78025.5,20,-2147101.41,1091381.79,504.96,-3365.99,-12501.74,975398.74,-208.08,155.71,1.12,3.5,3.48,4.05,0,,2.00911167803e+12,1258407625.5,293.791666667,503.2356,2.00911160104e+12,459.195,752.983333333,1.0,57.57785,16,21,-249.747733333,44.0406
2009-11-16 21:40:26.000,-68.0923916,-63.0572579,2009-11-16,320,78026.0,20,-2147146.43,1091324.33,504.9,-2703.03,-11885.63,971279.17,-348.35,155.69,1.12,3.48,3.5,4.07,0,,2.00911167803e+12,1258407626.0,296.466666667,503.254533333,2.00911160104e+12,459.28,755.746666667,1.0,57.5672,16,21,-252.492133333,43.9745333333
2009-11-16 21:40:26.500,-68.0922662,-63.0589619,2009-11-16,320,78026.5,20,-2147191.47,1091266.87,504.81,-2057.97,-11269.44,970580.1,-399.86,155.66,1.12,3.46,3.52,4.1,0,,2.00911167803e+12,1258407626.5,294.16,503.274333333,2.00911160104e+12,459.421666667,753.583333333,1.0,57.5703,16,21,-250.309,43.8526666667
2009-11-16 21:40:27.000,-68.0921405,-63.0606662,2009-11-16,320,78027.0,20,-2147236.54,1091209.41,504.69,-1476.63,-10671.52,974101.27,-355.17,155.62,1.12,3.44,3.54,4.12,0,,2.00911167803e+12,1258407627.0,293.865,503.29495,2.00911160104e+12,459.575,753.443333333,1.0,57.6012,16,21,-250.148383333,43.71995
2009-11-16 21:40:27.500,-68.0920146,-63.0623702,2009-11-16,320,78027.5,20,-2147281.63,1091151.97,504.55,-900.68,-9953.35,980807.62,-250.15,155.58,1.12,3.43,3.56,4.14,0,,2.00911167803e+12,1258407627.5,296.088333333,503.3164,2.00911160104e+12,459.746666667,755.836666667,1.0,57.60905,16,21,-252.520266667,43.5697333333
2009-11-16 21:40:28.000,-68.0918886,-63.0640748,2009-11-16,320,78028.0,20,-2147326.73,1091094.51,504.41,-263.38,-8969.02,988378.14,-140.19,155.54,1.12,3.41,3.59,4.17,0,,2.00911167803e+12,1258407628.0,299.544,503.33682,2.00911160104e+12,459.904,759.446,1.0,57.62355,16,21,-256.10918,43.43282
2009-11-16 21:40:28.500,-68.0917624,-63.0657794,2009-11-16,320,78028.5,20,-2147371.86,1091037.06,504.28,431.47,-7695.7,994322.12,-71.07,155.5,1.12,3.39,3.61,4.19,0,,2.00911167803e+12,1258407628.5,300.125,503.357916667,2.00911160104e+12,460.03,760.155,1.0,57.6638,16,21,-256.797083333,43.3279166667
2009-11-16 21:40:29.000,-68.0916361,-63.0674844,2009-11-16,320,78029.0,20,-2147417.0,1090979.6,504.18,1093.85,-6271.97,997092.24,-59.5,155.47,1.12,3.38,3.64,4.22,0,,2.00911167803e+12,1258407629.0,301.525,503.381766667,2.00911160104e+12,460.143333333,761.666666667,1.0,57.72215,16,21,-258.2849,43.2384333333
2009-11-16 21:40:29.500,-68.0915096,-63.0691892,2009-11-16,320,78029.5,20,-2147462.15,1090922.15,504.11,1597.63,-4932.25,996660.99,-91.05,155.44,1.12,3.37,3.66,4.24,0,,2.00911167803e+12,1258407629.5,301.491666667,503.406433333,2.00911160104e+12,460.221666667,761.71,1.0,57.76355,16,21,-258.303566667,43.1847666667
2009-11-16 21:40:30.000,-68.0913832,-63.0708947,2009-11-16,320,78030.0,20,-2147507.31,1090864.67,504.07,1857.09,-3888.07,994325.66,-133.36,155.43,1.12,3.36,3.69,4.27,0,,2.00911167803e+12,1258407630.0,301.461666667,503.431983333,2.00911160104e+12,460.271666667,761.733333333,1.0,57.80295,16,21,-258.30135,43.1603166667
2009-11-16 21:40:30.500,-68.0912566,-63.0726001,2009-11-16,320,78030.5,20,-2147552.48,1090807.2,504.07,1876.58,-3233.32,991902.01,-155.46,155.43,1.12,3.35,3.72,4.29,0,,2.00911167803e+12,1258407630.5,301.445,503.458316667,2.00911160104e+12,460.3,761.746666667,1.0,57.88145,16,21,-258.28835,43.1583166667
2009-11-16 21:40:31.000,-68.0911301,-63.0743057,2009-11-16,320,78031.0,20,-2147597.65,1090749.72,504.09,1741.04,-2927.43,990754.21,-143.02,155.44,1.12,3.34,3.74,4.32,0,,2.00911167803e+12,1258407631.0,301.443333333,503.485533333,2.00911160104e+12,460.301666667,761.746666667,1.0,57.96595,16,21,-258.261133333,43.1838666667
2009-11-16 21:40:31.500,-68.0910035,-63.0760114,2009-11-16,320,78031.5,20,-2147642.83,1090692.24,504.13,1556.24,-2855.88,991154.55,-103.13,155.45,1.12,3.33,3.77,4.35,0,,2.00911167803e+12,1258407631.5,301.46,503.5136,2.00911160104e+12,460.275,761.733333333,1.0,58.064,16,21,-258.219733333,43.2386
2009-11-16 21:40:32.000,-68.0908769,-63.0777175,2009-11-16,320,78032.0,20,-2147688.01,1090634.74,504.19,1381.9,-2916.73,992264.8,-58.05,155.47,1.12,3.32,3.8,4.37,0,,2.00911167803e+12,1258407632.0,301.476666667,503.542483333,2.00911160104e+12,460.241666667,761.72,1.0,58.1698,16,21,-258.177516667,43.3008166667
2009-11-16 21:40:32.500,-68.0907503,-63.0794236,2009-11-16,320,78032.5,20,-2147733.19,1090577.24,504.27,1206.19,-3068.66,992700.21,-32.62,155.49,1.12,3.32,3.83,4.4,0,,2.00911167803e+12,1258407632.5,301.6,503.572233333,2.00911160104e+12,460.181666667,761.781666667,1.0,58.25135,16,21,-258.209433333,43.3905666667
2009-11-16 21:40:33.000,-68.0906236,-63.0811298,2009-11-16,320,78033.0,20,-2147778.38,1090519.74,504.38,982.22,-3306.97,991347.65,-41.69,155.53,1.12,3.32,3.86,4.43,0,,2.00911167803e+12,1258407633.0,302.763333333,503.602783333,2.00911160104e+12,460.076666667,762.84,1.0,58.34285,16,21,-259.237216667,43.5261166667
2009-11-16 21:40:33.500,-68.0904969,-63.0828362,2009-11-16,320,78033.5,20,-2147823.58,1090462.23,504.51,703.86,-3588.55,988002.27,-83.05,155.57,1.12,3.32,3.89,4.46,0,,2.00911167803e+12,1258407633.5,304.808333333,503.6342,2.00911160104e+12,454.683333333,759.495,1.0,58.4023,16,21,-255.8608,48.9508666667
2009-11-16 21:40:34.000,-68.0903702,-63.0845426,2009-11-16,320,78034.0,20,-2147868.77,1090404.72,504.65,467.01,-3768.06,983502.62,-138.59,155.61,1.12,3.32,3.93,4.48,0,,2.00911167803e+12,1258407634.0,310.615,503.666466667,2.00911160104e+12,444.083333333,754.696666667,1.0,58.4503,16,21,-251.0302,59.5831333333
2009-11-16 21:40:34.500,-68.0902435,-63.0862491,2009-11-16,320,78034.5,20,-2147913.96,1090347.2,504.79,465.33,-3607.43,979313.45,-182.96,155.65,1.12,3.32,3.96,4.51,0,,2.00911167803e+12,1258407634.5,311.701666667,503.69955,2.00911160104e+12,443.998333333,755.701666667,1.0,58.4656,16,21,-252.002116667,59.7012166667
2009-11-16 21:40:35.000,-68.0901167,-63.0879558,2009-11-16,320,78035.0,20,-2147959.17,1090289.68,504.93,906.27,-2876.16,976788.03,-195.93,155.7,1.12,3.33,3.99,4.54,0,,2.00911167804e+12,1258407635.0,305.153333333,503.733516667,2.00911160104e+12,454.391666667,759.545,1.0,58.4631,16,21,-255.811483333,49.34185
2009-11-16 21:40:35.500,-68.0899898,-63.0896628,2009-11-16,320,78035.5,20,-2148004.38,1090232.15,505.05,1884.25,-1498.22,976497.88,-173.27,155.73,1.12,3.33,4.03,4.57,0,,2.00911167804e+12,1258407635.5,301.86,503.7683,2.00911160104e+12,459.565,761.425,1.0,58.45715,16,21,-257.6567,44.2033
2009-11-16 21:40:36.000,-68.089863,-63.0913697,2009-11-16,320,78036.0,20,-2148049.59,1090174.62,505.15,3282.04,339.51,977975.41,-130.62,155.77,1.12,3.34,4.07,4.6,0,,2.00911167804e+12,1258407636.0,301.88,503.8009,2.00911160104e+12,459.53,761.408,1.0,58.4162,16,21,-257.6071,44.2709
2009-11-16 21:40:36.500,-68.0897363,-63.0930766,2009-11-16,320,78036.5,20,-2148094.79,1090117.08,505.25,4766.0,2194.21,979998.36,-97.46,155.8,1.12,3.35,4.1,4.63,0,,2.00911167804e+12,1258407636.5,301.91,503.834266667,2.00911160104e+12,459.476666667,761.386666667,1.0,58.3681,16,21,-257.5524,44.3576
2009-11-16 21:40:37.000,-68.0896096,-63.094784,2009-11-16,320,78037.0,20,-2148139.99,1090059.52,505.33,5895.75,3510.15,981266.21,-102.7,155.82,1.12,3.37,4.14,4.66,0,,2.00911167804e+12,1258407637.0,301.953333333,503.871416667,2.00911160104e+12,459.398333333,761.351666667,1.0,58.3025,16,21,-257.48025,44.4730833333
2009-11-16 21:40:37.500,-68.0894831,-63.0964916,2009-11-16,320,78037.5,20,-2148185.17,1090001.94,505.42,6307.2,3844.07,981114.28,-157.76,155.85,1.12,3.38,4.18,4.69,0,,2.00911167804e+12,1258407637.5,301.973333333,503.90945,2.00911160104e+12,459.363333333,761.336666667,1.0,58.2408,16,21,-257.427216667,44.5461166667
2009-11-16 21:40:38.000,-68.0893568,-63.0981995,2009-11-16,320,78038.0,20,-2148230.34,1089944.34,505.49,5882.97,3067.98,979886.03,-246.24,155.87,1.12,3.4,4.21,4.72,0,,2.00911167804e+12,1258407638.0,301.996666667,503.948316667,2.00911160104e+12,459.323333333,761.321666667,1.0,58.20555,16,21,-257.37335,44.6249833333
2009-11-16 21:40:38.500,-68.0892306,-63.0999074,2009-11-16,320,78038.5,20,-2148275.5,1089886.73,505.56,4822.63,1447.11,978752.67,-326.99,155.89,1.12,3.42,4.25,4.76,0,,2.00911167804e+12,1258407638.5,302.0,503.98805,2.00911160104e+12,459.313333333,761.315,1.0,58.16575,16,21,-257.32695,44.6747166667
2009-11-16 21:40:39.000,-68.0891044,-63.1016158,2009-11-16,320,78039.0,20,-2148320.66,1089829.1,505.62,3570.26,-452.89,979051.95,-352.07,155.91,1.12,3.44,4.29,4.79,0,,2.00911167804e+12,1258407639.0,302.006666667,504.028583333,2.00911160104e+12,459.308333333,761.31,1.0,58.09545,16,21,-257.281416667,44.72025
2009-11-16 21:40:39.500,-68.0889784,-63.1033242,2009-11-16,320,78039.5,20,-2148365.81,1089771.46,505.68,2625.83,-1993.72,981476.37,-292.23,155.93,1.12,3.46,4.33,4.82,0,,2.00911167804e+12,1258407639.5,302.008333333,504.069983333,2.00911160104e+12,459.303333333,761.31,1.0,58.0188,16,21,-257.240016667,44.76665
2009-11-16 21:40:40.000,-68.0888523,-63.1050329,2009-11-16,320,78040.0,20,-2148410.96,1089713.81,505.72,2325.84,-2726.5,985540.98,-157.27,155.94,1.12,3.49,4.37,4.85,0,,2.00911167804e+12,1258407640.0,307.941666667,504.112266667,2.00911160104e+12,448.765,756.708333333,1.0,57.9836,16,21,-252.596066667,55.3472666667
2009-11-16 21:40:40.500,-68.0887262,-63.1067418,2009-11-16,320,78040.5,20,-2148456.12,1089656.15,505.78,2695.18,-2572.31,989644.07,1.18,155.96,1.12,3.52,4.42,4.89,0,,2.00911167804e+12,1258407640.5,310.938333333,504.155316667,2.00911160104e+12,443.451666667,754.388333333,1.0,57.9721,16,21,-250.233016667,60.70365
2009-11-16 21:40:41.000,-68.0886001,-63.108451,2009-11-16,320,78041.0,20,-2148501.29,1089598.48,505.85,3439.84,-1844.92,991746.01,109.31,155.98,1.12,3.55,4.46,4.92,0,,2.00911167804e+12,1258407641.0,303.573333333,504.199266667,2.00911160104e+12,456.525,760.098333333,1.0,57.92605,16,21,-255.899066667,47.6742666667
2009-11-16 21:40:41.500,-68.0884741,-63.1101603,2009-11-16,320,78041.5,20,-2148546.44,1089540.8,505.95,4083.35,-1112.05,990370.52,105.89,156.01,1.12,3.58,4.5,4.95,0,,2.00911167804e+12,1258407641.5,302.1,504.244066667,2.00911160104e+12,459.14,761.24,1.0,57.89245,16,21,-256.995933333,45.1040666667
2009-11-16 21:40:42.000,-68.0883481,-63.1118698,2009-11-16,320,78042.0,20,-2148591.6,1089483.11,506.06,4183.16,-960.19,985440.95,-24.21,156.05,1.12,3.62,4.55,4.99,0,,2.00911167804e+12,1258407642.0,302.103333333,504.289683333,2.00911160104e+12,459.133333333,761.236666667,1.0,57.86295,16,21,-256.946983333,45.15635
2009-11-16 21:40:42.500,-68.0882221,-63.1135797,2009-11-16,320,78042.5,20,-2148636.76,1089425.4,506.18,3528.8,-1762.01,978508.67,-236.17,156.08,1.12,3.65,4.59,5.02,0,,2.00911167804e+12,1258407642.5,302.138333333,504.336183333,2.00911160104e+12,459.068333333,761.206666667,1.0,57.84325,16,21,-256.870483333,45.26785
2009-11-16 21:40:43.000,-68.0880961,-63.1152896,2009-11-16,320,78043.0,20,-2148681.92,1089367.69,506.29,2235.74,-3533.41,972204.94,-440.78,156.12,1.12,3.69,4.63,5.06,0,,2.00911167804e+12,1258407643.0,302.211666667,504.383533333,2.00911160104e+12,458.94,761.151666667,1.0,57.8335,16,21,-256.768133333,45.4435333333
2009-11-16 21:40:43.500,-68.0879701,-63.117,2009-11-16,320,78043.5,20,-2148727.09,1089309.96,506.37,699.74,-5923.08,969125.51,-544.33,156.14,1.12,3.74,4.68,5.09,0,,2.00911167804e+12,1258407643.5,302.248,504.42762,2.00911160104e+12,458.876,761.122,1.0,57.81275,16,21,-256.69438,45.55162
2009-11-16 21:40:44.000,-68.0878441,-63.1187104,2009-11-16,320,78044.0,20,-2148772.26,1089252.23,506.42,-560.58,-8324.22,970652.65,-494.13,156.16,1.12,3.78,4.73,5.13,0,,2.00911167804e+12,1258407644.0,302.23,504.472516667,2.00911160104e+12,458.905,761.136666667,1.0,57.79505,16,21,-256.66415,45.5675166667
2009-11-16 21:40:44.500,-68.0877178,-63.1204208,2009-11-16,320,78044.5,20,-2148817.46,1089194.51,506.44,-1100.56,-10060.58,976277.44,-306.38,156.16,1.12,3.83,4.77,5.16,0,,2.00911167804e+12,1258407644.5,302.195,504.52225,2.00911160104e+12,458.966666667,761.163333333,1.0,57.77575,16,21,-256.641083333,45.5555833333
2009-11-16 21:40:45.000,-68.0875914,-63.1221316,2009-11-16,320,78045.0,20,-2148862.67,1089136.78,506.45,-704.42,-10585.84,983765.77,-61.03,156.17,1.12,3.88,4.82,5.2,0,,2.00911167804e+12,1258407645.0,300.671666667,504.57285,2.00911160104e+12,461.675,762.345,1.0,57.75925,16,21,-257.77215,42.89785
2009-11-16 21:40:45.500,-68.0874648,-63.1238426,2009-11-16,320,78045.5,20,-2148907.9,1089079.05,506.45,555.49,-9643.36,990112.89,135.33,156.17,1.12,3.93,4.87,5.23,0,,2.00911167805e+12,1258407645.5,296.19,504.624266667,2.00911160104e+12,469.625,765.816666667,1.0,57.7653,16,21,-261.1924,34.9992666667
2009-11-16 21:40:46.000,-68.087338,-63.1255539,2009-11-16,320,78046.0,20,-2148953.16,1089021.32,506.48,2363.69,-7350.53,992850.31,200.35,156.18,1.12,3.98,4.91,5.27,0,,2.00911167805e+12,1258407646.0,302.125,504.6766,2.00911160104e+12,459.095,761.218333333,1.0,57.7583,16,21,-256.541733333,45.5816
2009-11-16 21:40:46.500,-68.0872112,-63.1272653,2009-11-16,320,78046.5,20,-2148998.42,1088963.58,506.53,4277.58,-4189.56,991095.12,114.84,156.19,1.12,4.04,4.96,5.31,0,,2.00911167805e+12,1258407646.5,302.145,504.72975,2.00911160104e+12,459.056666667,761.203333333,1.0,57.75115,16,21,-256.473583333,45.6730833333
2009-11-16 21:40:47.000,-68.0870843,-63.1289772,2009-11-16,320,78047.0,20,-2149043.7,1088905.83,506.59,5862.4,-903.37,985857.86,-70.34,156.21,1.12,4.1,5.01,5.34,0,,2.00911167805e+12,1258407647.0,302.16,504.783766667,2.00911160104e+12,459.03,761.191666667,1.0,57.74685,16,21,-256.4079,45.7537666667
2009-11-16 21:40:47.500,-68.0869574,-63.1306895,2009-11-16,320,78047.5,20,-2149088.98,1088848.06,506.67,6798.97,1687.14,979487.63,-262.49,156.23,1.12,4.15,5.06,5.38,0,,2.00911167805e+12,1258407647.5,302.166666667,504.838633333,2.00911160104e+12,459.023333333,761.186666667,1.0,57.77335,16,21,-256.348033333,45.8153
2009-11-16 21:40:48.000,-68.0868307,-63.1324018,2009-11-16,320,78048.0,20,-2149134.24,1088790.28,506.73,6940.63,2905.6,974550.85,-375.03,156.25,1.12,4.22,5.11,5.42,0,,2.00911167805e+12,1258407648.0,302.154,504.8676,2.00911160104e+12,459.044,761.196,1.0,57.81185,16,21,-256.3284,45.8236
2009-11-16 21:40:48.500,-68.0867041,-63.1341147,2009-11-16,320,78048.5,20,-2149179.51,1088732.47,506.78,6320.44,2423.66,972700.44,-369.63,156.27,1.12,4.28,5.16,5.45,0,,2.00911167805e+12,1258407648.5,302.225,504.774916667,2.00911160104e+12,458.916666667,761.141666667,1.0,57.87505,16,21,-256.36675,45.85825
2009-11-16 21:40:49.000,-68.0865776,-63.1358279,2009-11-16,320,78049.0,20,-2149224.76,1088674.64,506.8,5123.89,378.75,974068.68,-270.58,156.27,1.12,4.35,5.21,5.49,0,,2.00911167805e+12,1258407649.0,302.27,504.735683333,2.00911160104e+12,458.836666667,761.106666667,1.0,57.9663,16,21,-256.370983333,45.8990166667
2009-11-16 21:40:49.500,-68.0864512,-63.1375415,2009-11-16,320,78049.5,20,-2149270.01,1088616.79,506.8,3643.02,-2644.33,977428.15,-145.33,156.27,1.12,4.41,5.26,5.53,0,,2.00911167805e+12,1258407649.5,300.838333333,504.697283333,2.00911160104e+12,461.45,762.286666667,1.0,58.07125,16,21,-257.589383333,43.2472833333
2009-11-16 21:40:50.000,-68.0863248,-63.139255,2009-11-16,320,78050.0,20,-2149315.26,1088558.94,506.79,2220.58,-5777.55,980969.18,-63.54,156.27,1.12,4.48,5.31,5.57,0,,2.00911167805e+12,1258407650.0,295.721666667,504.659716667,2.00911160104e+12,474.565,770.285,1.0,58.19705,16,21,-265.625283333,30.0947166667
2009-11-16 21:40:50.500,-68.0861984,-63.1409691,2009-11-16,320,78050.5,20,-2149360.52,1088501.07,506.77,1186.38,-8135.42,983246.49,-58.51,156.26,1.12,4.56,5.37,5.61,0,,2.00911167805e+12,1258407650.5,295.823333333,504.622966667,2.00911160104e+12,474.516666667,770.345,1.0,58.31265,16,21,-265.722033333,30.1063
2009-11-16 21:40:51.000,-68.0860718,-63.1426831,2009-11-16,320,78051.0,20,-2149405.8,1088443.21,506.76,788.67,-9094.5,983800.91,-112.34,156.26,1.12,4.63,5.42,5.65,0,,2.00911167805e+12,1258407651.0,303.553333333,504.587066667,2.00911160104e+12,466.605,770.16,1.0,58.4138,16,21,-265.572933333,37.9820666667
2009-11-16 21:40:51.500,-68.085945,-63.1443976,2009-11-16,320,78051.5,20,-2149451.1,1088385.34,506.74,1131.18,-8486.65,983174.83,-171.89,156.26,1.12,4.7,5.47,5.69,0,,2.00911167805e+12,1258407651.5,310.311666667,504.551933333,2.00911160104e+12,458.735,769.05,1.0,58.5426,16,21,-264.498066667,45.8169333333
2009-11-16 21:40:52.000,-68.0858182,-63.1461122,2009-11-16,320,78052.0,20,-2149496.4,1088327.46,506.73,2135.04,-6634.39,982385.86,-184.69,156.25,1.12,4.78,5.52,5.72,0,,2.00911167805e+12,1258407652.0,309.981666667,504.517666667,2.00911160104e+12,458.685,768.666666667,1.0,58.58945,16,21,-264.149,45.8326666667
2009-11-16 21:40:52.500,-68.0856912,-63.1478271,2009-11-16,320,78052.5,20,-2149541.73,1088269.58,506.72,3545.69,-4216.51,982208.65,-132.73,156.25,1.12,4.86,5.58,5.76,0,,2.00911167805e+12,1258407652.5,308.35,504.48425,2.00911160104e+12,458.636666667,766.985,1.0,58.5946,16,21,-262.50075,45.8475833333
2009-11-16 21:40:53.000,-68.0855642,-63.1495426,2009-11-16,320,78053.0,20,-2149587.07,1088211.68,506.7,4994.07,-2018.03,982690.16,-44.2,156.24,1.12,4.94,5.63,5.8,0,,2.00911167805e+12,1258407653.0,305.815,504.45165,2.00911160104e+12,458.658333333,764.475,1.0,58.57845,16,21,-260.02335,45.7933166667
2009-11-16 21:40:53.500,-68.0854372,-63.1512579,2009-11-16,320,78053.5,20,-2149632.4,1088153.78,506.69,6101.19,-661.55,983159.49,23.61,156.24,1.12,5.02,5.68,5.84,0,,2.00911167805e+12,1258407653.5,302.491666667,504.41985,2.00911160104e+12,458.666666667,761.158333333,1.0,58.5469,16,21,-256.738483333,45.7531833333
2009-11-16 21:40:54.000,-68.0853102,-63.152974,2009-11-16,320,78054.0,20,-2149677.75,1088095.85,506.67,6594.41,-420.13,982694.19,19.44,156.23,1.12,5.11,5.74,5.88,0,,2.00911167805e+12,1258407654.0,302.376666667,504.3889,2.00911160104e+12,458.648333333,761.023333333,1.0,58.5158,16,21,-256.634433333,45.7405666667
2009-11-16 21:40:54.500,-68.0851835,-63.1546902,2009-11-16,320,78054.5,20,-2149723.06,1088037.9,506.66,6393.55,-1173.14,980744.63,-69.85,156.23,1.12,5.19,5.79,5.92,0,,2.00911167805e+12,1258407654.5,302.405,504.358783333,2.00911160104e+12,458.603333333,761.006666667,1.0,58.48795,16,21,-256.647883333,45.75545
2009-11-16 21:40:55.000,-68.0850566,-63.1564069,2009-11-16,320,78055.0,20,-2149768.41,1087979.94,506.64,5632.03,-2506.52,977540.37,-209.4,156.22,1.12,5.28,5.84,5.96,0,,2.00911167806e+12,1258407655.0,303.36,504.329516667,2.00911160104e+12,458.568333333,761.928333333,1.0,58.4458,16,21,-257.598816667,45.7611833333
2009-11-16 21:40:55.500,-68.0849299,-63.1581238,2009-11-16,320,78055.5,20,-2149813.73,1087921.96,506.6,4601.77,-3903.06,974042.74,-334.67,156.21,1.12,5.36,5.9,6.0,0,,2.00911167806e+12,1258407655.5,307.575,504.301033333,2.00911160104e+12,458.61,766.188333333,1.0,58.40355,16,21,-261.8873,45.6910333333
2009-11-16 21:40:56.000,-68.0848032,-63.1598413,2009-11-16,320,78056.0,20,-2149859.07,1087863.96,506.55,3641.34,-4940.14,971477.63,-387.28,156.2,1.12,5.45,5.96,6.04,0,,2.00911167806e+12,1258407656.0,303.646666667,504.2734,2.00911160104e+12,458.676666667,762.323333333,1.0,58.34545,16,21,-258.049933333,45.5967333333
2009-11-16 21:40:56.500,-68.0846764,-63.161559,2009-11-16,320,78056.5,20,-2149904.42,1087805.95,506.47,3011.03,-5420.03,970722.15,-347.28,156.17,1.12,5.54,6.01,6.08,0,,2.00911167806e+12,1258407656.5,302.313333333,504.2466,2.00911160104e+12,458.761666667,761.076666667,1.0,58.31035,16,21,-256.830066667,45.4849333333
2009-11-16 21:40:57.000,-68.0845495,-63.1632771,2009-11-16,320,78057.0,20,-2149949.78,1087747.93,506.36,2805.08,-5394.38,971894.37,-243.48,156.14,1.12,5.63,6.07,6.12,0,,2.00911167806e+12,1258407657.0,294.856666667,504.220616667,2.00911160104e+12,471.995,766.85,1.0,58.2475,16,21,-262.629383333,32.2256166667
2009-11-16 21:40:57.500,-68.0844226,-63.1649951,2009-11-16,320,78057.5,20,-2149995.14,1087689.91,506.22,2935.71,-5090.74,974368.17,-135.8,156.09,1.12,5.72,6.12,6.16,0,,2.00911167806e+12,1258407657.5,300.595,504.195483333,2.00911160104e+12,461.811666667,762.401666667,1.0,58.1753,16,21,-258.206183333,42.3838166667
2009-11-16 21:40:58.000,-68.0842956,-63.1667138,2009-11-16,320,78058.0,20,-2150040.52,1087631.87,506.06,3192.65,-4784.98,977185.45,-80.45,156.05,1.12,5.81,6.17,6.2,0,,2.00911167806e+12,1258407658.0,309.52,504.171216667,2.00911160104e+12,445.97,755.491666667,1.0,58.132,16,21,-251.32045,58.2012166667
2009-11-16 21:40:58.500,-68.0841685,-63.1684326,2009-11-16,320,78058.5,20,-2150085.92,1087573.83,505.88,3348.91,-4677.5,979612.71,-98.25,155.99,1.12,5.9,6.23,6.24,0,,2.00911167806e+12,1258407658.5,302.036666667,504.14775,2.00911160104e+12,459.251666667,761.286666667,1.0,58.0885,16,21,-257.138916667,44.8960833333
2009-11-16 21:40:59.000,-68.0840413,-63.1701516,2009-11-16,320,78059.0,20,-2150131.32,1087515.78,505.7,3263.97,-4820.3,981514.85,-164.37,155.93,1.12,5.99,6.29,6.28,0,,2.00911167806e+12,1258407659.0,301.94,504.125116667,2.00911160104e+12,459.425,761.363333333,1.0,58.0286,16,21,-257.238216667,44.7001166667
2009-11-16 21:40:59.500,-68.0839143,-63.1718711,2009-11-16,320,78059.5,20,-2150176.72,1087457.71,505.51,2938.12,-5115.28,983336.25,-224.89,155.88,1.12,6.09,6.34,6.33,0,,2.00911167806e+12,1258407659.5,301.831666667,504.103333333,2.00911160104e+12,459.613333333,761.445,1.0,57.9918,16,21,-257.341666667,44.49
2009-11-16 21:41:00.000,-68.0837871,-63.1735908,2009-11-16,320,78060.0,20,-2150222.13,1087399.63,505.32,2496.05,-5374.08,985713.58,-230.05,155.82,1.12,6.18,6.4,6.37,0,,2.00911167806e+12,1258407660.0,301.731666667,504.08235,2.00911160104e+12,459.79,761.521666667,1.0,57.97565,16,21,-257.439316667,44.29235
2009-11-16 21:41:00.500,-68.0836598,-63.1753108,2009-11-16,320,78060.5,20,-2150267.56,1087341.55,505.15,2111.81,-5407.99,988960.5,-164.34,155.77,1.12,6.27,6.45,6.41,0,,2.00911167806e+12,1258407660.5,289.806666667,504.06225,2.00911160104e+12,480.956666667,770.761666667,1.0,57.9466,16,21,-266.699416667,23.1055833333
2009-11-16 21:41:01.000,-68.0835325,-63.177031,2009-11-16,320,78061.0,20,-2150313.0,1087283.46,504.99,1914.59,-5109.15,992737.28,-55.93,155.72,1.12,6.37,6.51,6.45,0,,2.00911167806e+12,1258407661.0,295.671666667,504.042933333,2.00911160104e+12,470.546666667,766.218333333,1.0,57.93485,16,21,-262.1754,33.4962666667
2009-11-16 21:41:01.500,-68.0834051,-63.1787514,2009-11-16,320,78061.5,20,-2150358.44,1087225.36,504.85,1922.83,-4492.36,996109.79,39.77,155.67,1.12,6.46,6.56,6.49,0,,2.00911167806e+12,1258407661.5,301.531666667,504.024516667,2.00911160104e+12,460.15,761.678333333,1.0,57.959,16,21,-257.653816667,43.8745166667
2009-11-16 21:41:02.000,-68.0832777,-63.1804719,2009-11-16,320,78062.0,20,-2150403.88,1087167.26,504.75,2038.33,-3685.34,997976.74,72.29,155.64,1.12,6.55,6.62,6.53,0,,2.00911167806e+12,1258407662.0,301.473333333,504.0069,2.00911160104e+12,460.251666667,761.725,1.0,57.9784,16,21,-257.7181,43.7552333333
