iunix,LAT,LON,DATE,DOY,TIME,FLT,PSX,PSY,WGSHGT,FX,FY,FZ,EOTGRAV,FACOR,INTCOR,FAG070,FAG100,FAG140,FLTENVIRO,FLTENVIRO,DATETIME,UNIX,THICK,ELEVATION,FRAME,SURFACE_radar,BOTTOM,QUALITY,SURFACE_atm,DAY,HOUR,ICEBASE,TOPOGRAPHY
2009-11-04 20:16:46.500,-67.5051584,-62.8531398,2009-11-04,308,73006.5,14,-2202120.23,1129155.47,511.22,-40472.83,26779.26,1006270.1,63.46,157.64,0.0,16.0,15.27,14.95,0,,2.00911047301e+12,1257365806.5,278.048333333,514.39605,2.00911040104e+12,474.71,752.765,1.0,52.57925,4,20,-238.36895,39.68605
2009-11-04 20:16:47.000,-67.5050871,-62.8548421,2009-11-04,308,73007.0,14,-2202160.94,1129093.71,511.62,-52734.85,23439.77,994818.57,197.73,157.76,0.0,15.94,15.2,14.89,0,,2.00911047301e+12,1257365807.0,281.921666667,514.821483333,2.00911040104e+12,474.71,756.636666667,1.0,52.4022,4,20,-241.815183333,40.1114833333
2009-11-04 20:16:47.500,-67.5050152,-62.8565419,2009-11-04,308,73007.5,14,-2202201.65,1129032.08,512.04,-60736.84,20865.32,984383.65,189.96,157.89,0.0,15.9,15.13,14.84,0,,2.00911047301e+12,1257365807.5,291.665,515.262166667,2.00911040104e+12,464.196666667,755.861666667,1.0,52.17495,4,20,-240.5995,51.0655
2009-11-04 20:16:48.000,-67.5049422,-62.8582392,2009-11-04,308,73008.0,14,-2202242.42,1128970.6,512.47,-63102.35,19420.26,975136.63,-5.53,158.02,0.0,15.84,15.05,14.78,0,,2.00911047301e+12,1257365808.0,298.023333333,515.684833333,2.00911040104e+12,458.94,756.963333333,1.0,51.915,4,20,-241.2785,56.7448333333
2009-11-04 20:16:48.500,-67.5048681,-62.8599339,2009-11-04,308,73008.5,14,-2202283.25,1128909.27,512.88,-59922.32,19112.15,967077.62,-320.0,158.15,0.0,15.79,14.98,14.72,0,,2.00911047301e+12,1257365808.5,299.126666667,516.059416667,2.00911040104e+12,458.94,758.065,1.0,51.7437,4,20,-242.005583333,57.1194166667
2009-11-04 20:16:49.000,-67.504793,-62.8616262,2009-11-04,308,73009.0,14,-2202324.13,1128848.09,513.26,-52693.1,19618.83,960275.99,-605.55,158.27,0.0,15.74,14.9,14.66,0,,2.00911047301e+12,1257365809.0,289.748333333,516.37135,2.00911040104e+12,472.188333333,761.94,1.0,51.6377,4,20,-245.56865,44.1830166667
2009-11-04 20:16:49.500,-67.5047169,-62.8633162,2009-11-04,308,73009.5,14,-2202365.06,1128787.04,513.57,-43706.66,20441.57,954914.02,-718.18,158.36,0.0,15.68,14.83,14.6,0,,2.00911047301e+12,1257365809.5,295.636666667,516.61845,2.00911040104e+12,458.94,754.576666667,1.0,51.5418,4,20,-237.958216667,57.67845
2009-11-04 20:16:50.000,-67.5046402,-62.8650042,2009-11-04,308,73010.0,14,-2202406.01,1128726.1,513.82,-35196.23,21106.78,951164.94,-600.74,158.44,0.0,15.63,14.75,14.55,0,,2.00911047301e+12,1257365810.0,289.968333333,516.798466667,2.00911040104e+12,464.196666667,754.166666667,1.0,51.3897,4,20,-237.3682,52.6018
2009-11-04 20:16:50.500,-67.504563,-62.86669,2009-11-04,308,73010.5,14,-2202446.97,1128665.27,513.99,-28618.57,21327.23,949045.1,-317.71,158.49,0.0,15.57,14.68,14.49,0,,2.00911047301e+12,1257365810.5,287.741666667,516.907433333,2.00911040104e+12,469.455,757.196666667,1.0,51.258,4,20,-240.289233333,47.4524333333
2009-11-04 20:16:51.000,-67.5044854,-62.8683743,2009-11-04,308,73011.0,14,-2202487.94,1128604.52,514.07,-24353.74,21062.82,948388.7,-21.68,158.52,0.0,15.51,14.6,14.43,0,,2.00911047301e+12,1257365811.0,298.721666667,516.941266667,2.00911040104e+12,458.94,757.661666667,1.0,51.1981,4,20,-240.7204,58.0012666667
2009-11-04 20:16:51.500,-67.5044075,-62.8700566,2009-11-04,308,73011.5,14,-2202528.89,1128543.85,514.07,-21885.45,20473.73,948999.19,130.07,158.52,0.0,15.44,14.52,14.37,0,,2.00911047301e+12,1257365811.5,301.64,516.892933333,2.00911040104e+12,458.94,760.58,1.0,51.25025,4,20,-243.687066667,57.9529333333
2009-11-04 20:16:52.000,-67.5043294,-62.8717376,2009-11-04,308,73012.0,14,-2202569.84,1128483.25,513.99,-20305.15,19806.93,950894.54,61.99,158.49,0.0,15.38,14.45,14.31,0,,2.00911047301e+12,1257365812.0,292.516666667,516.758083333,2.00911040104e+12,469.453333333,761.973333333,1.0,51.403,4,20,-245.21525,47.30475
2009-11-04 20:16:52.500,-67.5042511,-62.8734168,2009-11-04,308,73012.5,14,-2202610.77,1128422.72,513.82,-18861.89,19278.61,954469.45,-178.43,158.44,0.0,15.32,14.37,14.25,0,,2.00911047301e+12,1257365812.5,297.466666667,516.544283333,2.00911040104e+12,461.568333333,759.036666667,1.0,51.6585,4,20,-242.492383333,54.97595
2009-11-04 20:16:53.000,-67.5041724,-62.8750946,2009-11-04,308,73013.0,14,-2202651.72,1128362.27,513.59,-17303.6,19004.07,960411.94,-447.02,158.37,0.0,15.25,14.29,14.19,0,,2.00911047301e+12,1257365813.0,295.228333333,516.27315,2.00911040104e+12,458.94,754.168333333,1.0,52.06115,4,20,-237.895183333,57.33315
2009-11-04 20:16:53.500,-67.5040938,-62.8767709,2009-11-04,308,73013.5,14,-2202692.62,1128301.87,513.29,-15892.4,18993.11,969336.47,-581.75,158.28,0.0,15.18,14.21,14.13,0,,2.00911047301e+12,1257365813.5,300.913333333,515.969783333,2.00911040104e+12,458.94,759.853333333,1.0,52.5616,4,20,-243.88355,57.0297833333
2009-11-04 20:16:54.000,-67.504015,-62.8784458,2009-11-04,308,73014.0,14,-2202733.51,1128241.53,512.97,-15148.53,19193.36,981268.96,-490.17,158.18,0.0,15.11,14.14,14.08,0,,2.00911047301e+12,1257365814.0,299.306666667,515.6604,2.00911040104e+12,458.94,758.246666667,1.0,52.97675,4,20,-242.586266667,56.7204
2009-11-04 20:16:54.500,-67.5039361,-62.8801195,2009-11-04,308,73014.5,14,-2202774.39,1128181.24,512.65,-15496.0,19544.79,995243.32,-198.19,158.08,0.0,15.03,14.05,14.02,0,,2.00911047301e+12,1257365814.5,300.456666667,515.371916667,2.00911040104e+12,464.198333333,764.653333333,1.0,53.2376,4,20,-249.281416667,51.1735833333
2009-11-04 20:16:55.000,-67.503857,-62.8817916,2009-11-04,308,73015.0,14,-2202815.25,1128121.02,512.35,-17000.61,20012.51,1009264.58,165.02,157.99,0.0,14.96,13.98,13.96,0,,2.00911047302e+12,1257365815.0,286.62,515.134766667,2.00911040104e+12,474.71,761.331666667,1.0,53.25835,4,20,-246.1969,40.4247666667
2009-11-04 20:16:55.500,-67.5037777,-62.8834625,2009-11-04,308,73015.5,14,-2202856.11,1128060.86,512.12,-19315.03,20585.15,1020747.27,435.76,157.92,0.0,14.88,13.9,13.9,0,,2.00911047302e+12,1257365815.5,288.301666667,514.974783333,2.00911040104e+12,474.71,763.015,1.0,53.1291,4,20,-248.040216667,40.2647833333
2009-11-04 20:16:56.000,-67.5036983,-62.8851315,2009-11-04,308,73016.0,14,-2202896.94,1128000.77,511.98,-21827.32,21249.79,1027310.6,499.63,157.87,0.0,14.8,13.82,13.84,0,,2.00911047302e+12,1257365816.0,283.273333333,514.912383333,2.00911040104e+12,485.513333333,768.788333333,1.0,52.8887,4,20,-253.87595,29.39905
2009-11-04 20:16:56.500,-67.5036186,-62.8867991,2009-11-04,308,73016.5,14,-2202937.77,1127940.75,511.95,-23914.06,21966.15,1027617.58,345.75,157.86,0.0,14.72,13.74,13.77,0,,2.00911047302e+12,1257365816.5,279.006666667,514.95725,2.00911040104e+12,479.97,758.978333333,1.0,52.59085,4,20,-244.021083333,34.98725
2009-11-04 20:16:57.000,-67.5035387,-62.8884649,2009-11-04,308,73017.0,14,-2202978.58,1127880.81,512.04,-25167.97,22659.14,1021888.31,64.69,157.89,0.0,14.64,13.66,13.72,0,,2.00911047302e+12,1257365817.0,284.798333333,515.104883333,2.00911040104e+12,474.71,759.513333333,1.0,52.33785,4,20,-244.40845,40.3948833333
2009-11-04 20:16:57.500,-67.5034585,-62.8901289,2009-11-04,308,73017.5,14,-2203019.39,1127820.95,512.22,-25506.03,23234.49,1011838.84,-205.07,157.95,0.0,14.55,13.58,13.66,0,,2.00911047302e+12,1257365817.5,296.14,515.33465,2.00911040104e+12,474.71,770.853333333,1.0,52.1098,4,20,-255.518683333,40.62465
2009-11-04 20:16:58.000,-67.503378,-62.8917909,2009-11-04,308,73018.0,14,-2203060.18,1127761.18,512.47,-25136.61,23606.64,1000048.92,-350.49,158.02,0.0,14.47,13.5,13.6,0,,2.00911047302e+12,1257365818.0,292.19,515.617466667,2.00911040104e+12,474.71,766.905,1.0,51.9275,4,20,-251.287533333,40.9074666667
2009-11-04 20:16:58.500,-67.5032971,-62.8934512,2009-11-04,308,73018.5,14,-2203100.98,1127701.5,512.77,-24429.8,23722.0,989024.45,-337.33,158.12,0.0,14.38,13.42,13.53,0,,2.00911047302e+12,1257365818.5,282.155,515.925216667,2.00911040104e+12,474.71,756.873333333,1.0,51.79655,4,20,-240.948116667,41.2152166667
2009-11-04 20:16:59.000,-67.5032161,-62.8951094,2009-11-04,308,73019.0,14,-2203141.75,1127641.9,513.08,-23764.31,23566.19,980364.54,-217.42,158.21,0.0,14.29,13.34,13.47,0,,2.00911047302e+12,1257365819.0,292.355,516.232966667,2.00911040104e+12,474.71,767.071666667,1.0,51.7423,4,20,-250.8387,41.5229666667
2009-11-04 20:16:59.500,-67.5031348,-62.896766,2009-11-04,308,73019.5,14,-2203182.52,1127582.38,513.39,-23412.76,23155.17,974391.85,-90.36,158.31,0.0,14.19,13.26,13.41,0,,2.00911047302e+12,1257365819.5,297.821666667,516.522933333,2.00911040104e+12,469.455,767.28,1.0,51.7743,4,20,-250.757066667,47.0679333333
2009-11-04 20:17:00.000,-67.5030532,-62.8984208,2009-11-04,308,73020.0,14,-2203223.28,1127522.94,513.68,-23491.43,22520.79,970380.58,-44.37,158.4,0.0,14.1,13.18,13.35,0,,2.00911047302e+12,1257365820.0,302.186666667,516.78275,2.00911040104e+12,458.94,761.125,1.0,51.81815,4,20,-244.34225,57.84275
2009-11-04 20:17:00.500,-67.5029714,-62.900074,2009-11-04,308,73020.5,14,-2203264.02,1127463.57,513.93,-23966.8,21702.6,967227.62,-109.69,158.47,0.0,14.01,13.1,13.29,0,,2.00911047302e+12,1257365820.5,298.968333333,517.005816667,2.00911040104e+12,458.94,757.908333333,1.0,51.8547,4,20,-240.902516667,58.0658166667
2009-11-04 20:17:01.000,-67.5028893,-62.9017253,2009-11-04,308,73021.0,14,-2203304.76,1127404.29,514.15,-24694.05,20751.19,964203.97,-248.12,158.54,0.0,13.9,13.03,13.23,0,,2.00911047302e+12,1257365821.0,295.376666667,517.1899,2.00911040104e+12,461.631666667,757.01,1.0,51.9027,4,20,-239.8201,55.5582333333
2009-11-04 20:17:01.500,-67.502807,-62.9033749,2009-11-04,308,73021.5,14,-2203345.48,1127345.08,514.32,-25465.2,19738.2,961400.3,-380.47,158.59,0.0,13.8,12.95,13.17,0,,2.00911047302e+12,1257365821.5,293.113333333,517.329116667,2.00911040104e+12,474.71,767.826666667,1.0,51.97725,4,20,-250.49755,42.6191166667
2009-11-04 20:17:02.000,-67.5027242,-62.9050229,2009-11-04,308,73022.0,14,-2203386.22,1127285.96,514.44,-26055.23,18761.93,959652.98,-433.23,158.63,0.0,13.7,12.87,13.11,0,,2.00911047302e+12,1257365822.0,275.251666667,517.4154,2.00911040104e+12,474.71,749.968333333,1.0,52.06695,4,20,-232.552933333,42.7054
2009-11-04 20:17:02.500,-67.5026412,-62.9066692,2009-11-04,308,73022.5,14,-2203426.94,1127226.91,514.5,-26261.81,17939.14,960014.89,-377.33,158.65,0.0,13.6,12.79,13.05,0,,2.00911047302e+12,1257365822.5,285.221666667,517.44255,2.00911040104e+12,474.71,759.938333333,1.0,52.17795,4,20,-242.495783333,42.73255
2009-11-04 20:17:03.000,-67.5025578,-62.908314,2009-11-04,308,73023.0,14,-2203467.67,1127167.94,514.5,-25935.58,17382.54,963073.29,-239.25,158.65,0.0,13.49,12.71,12.99,0,,2.00911047302e+12,1257365823.0,282.404,517.4165,2.00911040104e+12,484.178,766.586,1.0,52.27555,4,20,-249.1695,33.2385
2009-11-04 20:17:03.500,-67.502474,-62.9099572,2009-11-04,308,73023.5,14,-2203508.41,1127109.05,514.46,-24995.01,17172.4,968491.94,-81.61,158.64,0.0,13.39,12.63,12.93,0,,2.00911047302e+12,1257365823.5,284.555,517.3479,2.00911040104e+12,479.97,764.528333333,1.0,52.28505,4,20,-247.180433333,37.3779
2009-11-04 20:17:04.000,-67.5023899,-62.9115989,2009-11-04,308,73024.0,14,-2203549.15,1127050.23,514.38,-23422.33,17335.54,975029.08,32.38,158.61,0.0,13.28,12.55,12.86,0,,2.00911047302e+12,1257365824.0,293.653333333,517.248833333,2.00911040104e+12,474.71,768.37,1.0,52.17815,4,20,-251.121166667,42.5388333333
2009-11-04 20:17:04.500,-67.5023055,-62.9132392,2009-11-04,308,73024.5,14,-2203589.89,1126991.48,514.28,-21244.73,17841.02,981025.94,69.86,158.58,0.0,13.17,12.48,12.8,0,,2.00911047302e+12,1257365824.5,297.178,517.14974,2.00911040104e+12,458.94,756.118,1.0,51.9583,4,20,-238.96826,58.20974
2009-11-04 20:17:05.000,-67.5022209,-62.9148779,2009-11-04,308,73025.0,14,-2203630.62,1126932.8,514.17,-18514.53,18613.28,985111.29,38.77,158.55,0.0,13.05,12.4,12.74,0,,2.00911047302e+12,1257365825.0,296.168333333,517.05625,2.00911040104e+12,458.94,755.106666667,1.0,51.7364,4,20,-238.050416667,58.11625
2009-11-04 20:17:05.500,-67.502136,-62.9165154,2009-11-04,308,73025.5,14,-2203671.35,1126874.18,514.07,-15303.19,19555.32,986757.41,-24.59,158.52,0.0,12.94,12.32,12.68,0,,2.00911047303e+12,1257365825.5,300.436666667,516.963933333,2.00911040104e+12,458.94,759.376666667,1.0,51.58445,4,20,-242.412733333,58.0239333333
2009-11-04 20:17:06.000,-67.5020511,-62.9181513,2009-11-04,308,73026.0,14,-2203712.05,1126815.62,513.98,-11712.38,20571.66,986409.58,-80.43,158.49,0.0,12.82,12.24,12.62,0,,2.00911047303e+12,1257365826.0,292.156666667,516.877966667,2.00911040104e+12,464.196666667,756.356666667,1.0,51.4954,4,20,-239.4787,52.6813
2009-11-04 20:17:06.500,-67.5019661,-62.9197858,2009-11-04,308,73026.5,14,-2203752.73,1126757.12,513.9,-7887.11,21584.77,985143.6,-107.25,158.46,0.0,12.71,12.17,12.56,0,,2.00911047303e+12,1257365826.5,281.45,516.8016,2.00911040104e+12,468.402,749.852,1.0,51.54865,4,20,-233.0504,48.3996
2009-11-04 20:17:07.000,-67.5018811,-62.9214191,2009-11-04,308,73027.0,14,-2203793.38,1126698.66,513.82,-4003.35,22545.21,984055.74,-109.05,158.44,0.0,12.59,12.09,12.5,0,,2.00911047303e+12,1257365827.0,286.395,516.725383333,2.00911040104e+12,474.715,761.108333333,1.0,51.72755,4,20,-244.38295,42.0103833333
2009-11-04 20:17:07.500,-67.5017963,-62.9230511,2009-11-04,308,73027.5,14,-2203833.99,1126640.24,513.75,-209.89,23439.72,983721.55,-106.83,158.42,0.0,12.47,12.01,12.44,0,,2.00911047303e+12,1257365827.5,277.13,516.64505,2.00911040104e+12,479.823333333,756.955,1.0,52.0093,4,20,-240.30995,36.8217166667
2009-11-04 20:17:08.000,-67.5017116,-62.9246816,2009-11-04,308,73028.0,14,-2203874.56,1126581.87,513.68,3467.99,24299.83,984005.07,-122.01,158.4,0.0,12.35,11.94,12.38,0,,2.00911047303e+12,1257365828.0,278.704,516.5765,2.00911040104e+12,474.71,753.422,1.0,52.30925,4,20,-236.8455,41.8665
2009-11-04 20:17:08.500,-67.5016275,-62.9263111,2009-11-04,308,73028.5,14,-2203915.04,1126523.51,513.61,7220.17,25207.51,984292.75,-162.65,158.38,0.0,12.23,11.86,12.32,0,,2.00911047303e+12,1257365828.5,294.28,516.512866667,2.00911040104e+12,464.196666667,758.475,1.0,52.56135,4,20,-241.962133333,52.3162
2009-11-04 20:17:09.000,-67.5015436,-62.9279392,2009-11-04,308,73029.0,14,-2203955.48,1126465.19,513.55,11475.95,26288.6,983985.83,-219.78,158.36,0.0,12.1,11.79,12.26,0,,2.00911047303e+12,1257365829.0,297.346666667,516.448316667,2.00911040104e+12,458.94,756.286666667,1.0,52.6614,4,20,-239.83835,57.5083166667
2009-11-04 20:17:09.500,-67.5014602,-62.9295663,2009-11-04,308,73029.5,14,-2203995.84,1126406.88,513.49,16813.83,27686.21,982945.33,-273.78,158.34,0.0,11.98,11.72,12.2,0,,2.00911047303e+12,1257365829.5,305.378333333,516.384316667,2.00911040104e+12,458.94,764.318333333,1.0,52.6298,4,20,-247.934016667,57.4443166667
2009-11-04 20:17:10.000,-67.5013775,-62.9311922,2009-11-04,308,73030.0,14,-2204036.11,1126348.58,513.43,23758.9,29515.04,981621.8,-305.06,158.32,0.0,11.86,11.64,12.14,0,,2.00911047303e+12,1257365830.0,298.378,516.32218,2.00911040104e+12,458.94,757.314,1.0,52.4734,4,20,-240.99182,57.38218
2009-11-04 20:17:10.500,-67.5012955,-62.9328172,2009-11-04,308,73030.5,14,-2204076.29,1126290.28,513.37,32533.59,31809.9,980793.81,-302.54,158.3,0.0,11.73,11.57,12.08,0,,2.00911047303e+12,1257365830.5,294.971666667,516.2557,2.00911040104e+12,458.94,753.91,1.0,52.3289,4,20,-237.6543,57.3157
2009-11-04 20:17:11.000,-67.5012146,-62.9344414,2009-11-04,308,73031.0,14,-2204116.34,1126231.95,513.3,42868.87,34490.78,981073.2,-266.38,158.28,0.0,11.6,11.5,12.02,0,,2.00911047303e+12,1257365831.0,289.385,516.172766667,2.00911040104e+12,458.94,748.323333333,1.0,52.19835,4,20,-232.150566667,57.2327666667
2009-11-04 20:17:11.500,-67.5011348,-62.9360646,2009-11-04,308,73031.5,14,-2204156.26,1126173.6,513.23,53975.2,37363.89,982478.23,-206.1,158.26,0.0,11.48,11.42,11.96,0,,2.00911047303e+12,1257365831.5,297.526666667,516.083433333,2.00911040104e+12,458.94,756.466666667,1.0,52.09795,4,20,-240.383233333,57.1434333333
2009-11-04 20:17:12.000,-67.5010566,-62.937687,2009-11-04,308,73032.0,14,-2204196.0,1126115.2,513.16,64711.22,40163.81,984344.56,-137.43,158.24,0.0,11.35,11.35,11.9,0,,2.00911047303e+12,1257365832.0,306.446,516.00642,2.00911040104e+12,458.94,765.384,1.0,51.95095,4,20,-249.37758,57.06642
2009-11-04 20:17:12.500,-67.50098,-62.9393088,2009-11-04,308,73032.5,14,-2204235.57,1126056.74,513.1,73898.57,42622.41,985654.96,-79.87,158.22,0.0,11.23,11.28,11.84,0,,2.00911047303e+12,1257365832.5,298.903333333,515.939133333,2.00911040104e+12,469.455,768.36,1.0,51.82405,4,20,-252.420866667,46.4841333333
2009-11-04 20:17:13.000,-67.5009053,-62.9409301,2009-11-04,308,73033.0,14,-2204274.94,1125998.2,513.03,80658.55,44535.02,985626.04,-54.11,158.2,0.0,11.1,11.21,11.78,0,,2.00911047303e+12,1257365833.0,301.795,515.874883333,2.00911040104e+12,474.71,776.506666667,1.0,51.8166,4,20,-260.631783333,41.1648833333
2009-11-04 20:17:13.500,-67.5008328,-62.9425509,2009-11-04,308,73033.5,14,-2204314.07,1125939.56,512.98,84628.96,45794.57,984231.51,-76.81,158.18,0.0,10.98,11.14,11.72,0,,2.00911047303e+12,1257365833.5,305.69,515.82276,2.00911040104e+12,474.71,780.408,1.0,51.89875,4,20,-264.58524,41.11276
2009-11-04 20:17:14.000,-67.5007623,-62.9441712,2009-11-04,308,73034.0,14,-2204352.99,1125880.84,512.93,85971.48,46379.43,982356.07,-152.13,158.17,0.0,10.85,11.07,11.66,0,,2.00911047303e+12,1257365834.0,302.758333333,515.773866667,2.00911040104e+12,474.71,777.471666667,1.0,52.0196,4,20,-261.6978,41.0638666667
2009-11-04 20:17:14.500,-67.5006941,-62.945791,2009-11-04,308,73034.5,14,-2204391.67,1125822.02,512.88,85177.12,46304.92,981459.49,-263.35,158.15,0.0,10.72,11.01,11.6,0,,2.00911047303e+12,1257365834.5,300.116666667,515.720666667,2.00911040104e+12,474.71,774.831666667,1.0,52.20105,4,20,-259.111,41.0106666667
2009-11-04 20:17:15.000,-67.5006281,-62.9474104,2009-11-04,308,73035.0,14,-2204430.12,1125763.1,512.82,82771.94,45568.09,982887.45,-371.18,158.13,0.0,10.59,10.93,11.54,0,,2.00911047304e+12,1257365835.0,304.625,515.671383333,2.00911040104e+12,469.453333333,774.083333333,1.0,52.40185,4,20,-258.41195,46.21805
2009-11-04 20:17:15.500,-67.5005642,-62.9490291,2009-11-04,308,73035.5,14,-2204468.34,1125704.1,512.77,79069.99,44119.4,987158.4,-424.16,158.12,0.0,10.47,10.87,11.48,0,,2.00911047304e+12,1257365835.5,299.504,515.63624,2.00911040104e+12,465.182,764.686,1.0,52.59685,4,20,-249.04976,50.45424
2009-11-04 20:17:16.000,-67.5005024,-62.9506474,2009-11-04,308,73036.0,14,-2204506.34,1125645.0,512.73,74090.7,41880.55,993580.05,-380.3,158.1,0.0,10.34,10.8,11.42,0,,2.00911047304e+12,1257365836.0,297.401666667,515.6225,2.00911040104e+12,469.473333333,766.876666667,1.0,52.67955,4,20,-251.254166667,46.1491666667
2009-11-04 20:17:16.500,-67.5004425,-62.9522651,2009-11-04,308,73036.5,14,-2204544.14,1125585.83,512.71,67671.31,38801.9,1000393.78,-231.13,158.1,0.0,10.22,10.74,11.36,0,,2.00911047304e+12,1257365836.5,306.846666667,515.650166667,2.00911040104e+12,458.94,765.786666667,1.0,52.64585,4,20,-250.1365,56.7101666667
