iunix,LAT,LON,DATE,DOY,TIME,FLT,PSX,PSY,WGSHGT,FX,FY,FZ,EOTGRAV,FACOR,INTCOR,FAG070,FAG100,FAG140,FLTENVIRO,FLTENVIRO,DATETIME,UNIX,THICK,ELEVATION,FRAME,SURFACE_radar,BOTTOM,QUALITY,SURFACE_atm,DAY,HOUR,ICEBASE,TOPOGRAPHY
2009-10-31 16:18:43.000,-70.5979553,-63.9422889,2009-10-31,304,58723.0,11,-1911372.92,934623.24,1757.1,-18713.48,-86986.11,962789.75,-1412.47,541.63,0.0,-13.26,-10.99,-8.38,1,,2.00910315872e+12,1257005923.0,1586.855,1776.85103333,2.00910310202e+12,519.375,2106.22333333,1.0,1237.7966,31,16,-329.3723,1257.47603333
2009-10-31 16:18:43.500,-70.5974663,-63.9410175,2009-10-31,304,58723.5,11,-1911401.25,934689.65,1754.06,-15342.54,-73644.42,973674.58,-1560.25,540.69,0.0,-13.47,-11.36,-8.7,1,,2.00910315872e+12,1257005923.5,1574.84,1774.91696,2.00910310202e+12,518.874,2093.718,1.0,1235.89555,31,16,-318.80104,1256.04296
2009-10-31 16:18:44.000,-70.5969762,-63.9397501,2009-10-31,304,58724.0,11,-1911429.75,934755.98,1751.0,-10941.49,-58666.69,995388.79,-1318.51,539.75,0.0,-13.68,-11.72,-9.02,1,,2.00910315872e+12,1257005924.0,1552.59833333,1772.98465,2.00910310202e+12,518.375,2070.97833333,1.0,1233.9817,31,16,-297.993683333,1254.60965
2009-10-31 16:18:44.500,-70.5964852,-63.9384864,2009-10-31,304,58724.5,11,-1911458.4,934822.23,1747.98,-5057.42,-41863.03,1025725.4,-783.85,538.82,0.0,-13.89,-12.07,-9.34,1,,2.00910315872e+12,1257005924.5,1523.22333333,1770.8786,2.00910310202e+12,517.835,2041.06,1.0,1232.0009,31,16,-270.1814,1253.0436
2009-10-31 16:18:45.000,-70.5959937,-63.9372251,2009-10-31,304,58725.0,11,-1911487.14,934888.43,1745.07,2254.91,-24169.82,1059645.53,-189.12,537.92,0.0,-14.08,-12.43,-9.65,1,,2.00910315872e+12,1257005925.0,1491.48833333,1768.77383333,2.00910310202e+12,517.295,2008.78333333,1.0,1229.93935,31,16,-240.0095,1251.47883333
2009-10-31 16:18:45.500,-70.595502,-63.9359657,2009-10-31,304,58725.5,11,-1911515.93,934954.58,1742.35,10505.75,-7262.1,1090889.02,218.51,537.08,0.0,-14.27,-12.77,-9.96,1,,2.00910315873e+12,1257005925.5,1462.48333333,1766.67091667,2.00910310202e+12,517.82,1980.30333333,1.0,1227.84715,31,16,-213.632416667,1248.85091667
2009-10-31 16:18:46.000,-70.5950104,-63.9347071,2009-10-31,304,58726.0,11,-1911544.72,935020.7,1739.91,18974.55,7054.85,1114014.36,303.56,536.33,0.0,-14.46,-13.12,-10.27,1,,2.00910315873e+12,1257005926.0,1424.78333333,1764.57053333,2.00910310202e+12,519.828333333,1944.61,1.0,1225.64615,31,16,-180.039466667,1244.7422
2009-10-31 16:18:46.500,-70.5945192,-63.9334487,2009-10-31,304,58726.5,11,-1911573.47,935086.79,1737.79,26961.06,17449.19,1126034.27,102.18,535.68,0.0,-14.64,-13.46,-10.57,1,,2.00910315873e+12,1257005926.5,1377.245,1762.47225,2.00910310202e+12,521.835,1899.08166667,1.0,1223.3931,31,16,-136.609416667,1240.63725
2009-10-31 16:18:47.000,-70.5940286,-63.9321905,2009-10-31,304,58727.0,11,-1911602.16,935152.85,1736.04,33995.77,23474.79,1127037.39,-214.89,535.14,0.0,-14.81,-13.79,-10.88,1,,2.00910315873e+12,1257005927.0,1350.06166667,1760.37673333,2.00910310202e+12,523.845,1873.90833333,1.0,1220.98115,31,16,-113.5316,1236.53173333
2009-10-31 16:18:47.500,-70.5935389,-63.9309316,2009-10-31,304,58727.5,11,-1911630.75,935218.89,1734.65,39949.06,25692.13,1119668.7,-450.88,534.71,0.0,-14.97,-14.12,-11.18,1,,2.00910315873e+12,1257005927.5,1343.898,1758.45892,2.00910310202e+12,525.688,1869.586,1.0,1218.47125,31,16,-111.12708,1232.77092
2009-10-31 16:18:48.000,-70.5930502,-63.9296728,2009-10-31,304,58728.0,11,-1911659.24,935284.88,1733.6,45019.49,25490.35,1107832.75,-496.81,534.39,0.0,-15.14,-14.45,-11.47,1,,2.00910315873e+12,1257005928.0,1342.08666667,1756.5436,2.00910310202e+12,527.526666667,1869.61333333,1.0,1215.9627,31,16,-113.069733333,1229.01693333
2009-10-31 16:18:48.500,-70.5925627,-63.9284138,2009-10-31,304,58728.5,11,-1911687.6,935350.82,1732.87,49620.49,24678.3,1095251.34,-383.91,534.16,0.0,-15.29,-14.77,-11.77,1,,2.00910315873e+12,1257005928.5,1341.43166667,1754.45733333,2.00910310202e+12,529.535,1870.96666667,1.0,1213.3835,31,16,-116.509333333,1224.92233333
2009-10-31 16:18:49.000,-70.5920763,-63.9271547,2009-10-31,304,58729.0,11,-1911715.85,935416.71,1732.42,54211.25,24964.89,1084450.84,-247.3,534.02,0.0,-15.44,-15.09,-12.06,1,,2.00910315873e+12,1257005929.0,1341.5,1752.3752,2.00910310202e+12,531.545,1873.045,1.0,1210.9121,31,16,-120.6698,1220.8302
2009-10-31 16:18:49.500,-70.5915913,-63.9258959,2009-10-31,304,58729.5,11,-1911743.96,935482.52,1732.24,59128.73,27478.43,1076446.5,-228.06,533.97,0.0,-15.59,-15.4,-12.36,1,,2.00910315873e+12,1257005929.5,1343.965,1750.29686667,2.00910310202e+12,533.555,1877.51833333,1.0,1208.641,31,16,-127.221466667,1216.74186667
2009-10-31 16:18:50.000,-70.5911076,-63.9246374,2009-10-31,304,58730.0,11,-1911771.94,935548.26,1732.28,64474.5,32475.83,1071023.14,-377.71,533.98,0.0,-15.73,-15.71,-12.65,1,,2.00910315873e+12,1257005930.0,1351.115,1748.22305,2.00910310202e+12,535.56,1886.675,1.0,1206.3981,31,16,-138.45195,1212.66305
2009-10-31 16:18:50.500,-70.5906255,-63.9233788,2009-10-31,304,58730.5,11,-1911799.76,935613.93,1732.55,70093.88,39351.22,1067277.5,-624.98,534.06,0.0,-15.87,-16.02,-12.93,1,,2.00910315873e+12,1257005930.5,1357.64166667,1746.15425,2.00910310202e+12,537.57,1895.21166667,1.0,1204.34445,31,16,-149.057416667,1208.58425
2009-10-31 16:18:51.000,-70.5901452,-63.9221199,2009-10-31,304,58731.0,11,-1911827.4,935679.52,1733.04,75656.11,46963.42,1064082.41,-824.26,534.21,0.0,-16.01,-16.32,-13.22,1,,2.00910315873e+12,1257005931.0,1361.605,1744.09031667,2.00910310202e+12,539.58,1901.18333333,1.0,1202.3417,31,16,-157.093016667,1204.51031667
2009-10-31 16:18:51.500,-70.589667,-63.9208605,2009-10-31,304,58731.5,11,-1911854.81,935745.03,1733.73,80808.33,54179.23,1060310.31,-852.75,534.43,0.0,-16.14,-16.62,-13.5,1,,2.00910315873e+12,1257005931.5,1363.03,1742.2025,2.00910310202e+12,541.82,1904.852,1.0,1200.3942,31,16,-162.6495,1200.3825
2009-10-31 16:18:52.000,-70.5891906,-63.9196001,2009-10-31,304,58732.0,11,-1911882.02,935810.48,1734.63,85342.61,60421.59,1054874.29,-693.17,534.7,0.0,-16.27,-16.91,-13.78,1,,2.00910315873e+12,1257005932.0,1359.02833333,1740.31898333,2.00910310202e+12,544.398333333,1903.42833333,1.0,1198.63295,31,16,-163.10935,1195.92065
2009-10-31 16:18:52.500,-70.5887166,-63.9183386,2009-10-31,304,58732.5,11,-1911908.97,935875.85,1735.7,89301.06,65977.19,1046766.49,-448.55,535.03,0.0,-16.4,-17.2,-14.05,1,,2.00910315873e+12,1257005932.5,1353.84333333,1738.26863333,2.00910310202e+12,547.211666667,1901.055,1.0,1197.0673,31,16,-162.786366667,1191.05696667
2009-10-31 16:18:53.000,-70.5882452,-63.9170762,2009-10-31,304,58733.0,11,-1911935.64,935941.13,1736.94,92961.13,71895.23,1035235.08,-279.38,535.42,0.0,-16.52,-17.48,-14.33,1,,2.00910315873e+12,1257005933.0,1354.725,1736.22333333,2.00910310202e+12,550.023333333,1904.74666667,1.0,1195.6601,31,16,-168.523333333,1186.2
2009-10-31 16:18:53.500,-70.587776,-63.915812,2009-10-31,304,58733.5,11,-1911962.07,936006.36,1738.32,96692.89,79483.8,1020090.8,-302.85,535.84,0.0,-16.64,-17.76,-14.6,1,,2.00910315873e+12,1257005933.5,1369.524,1738.26868,2.00910310202e+12,552.6,1922.124,1.0,1194.38545,31,16,-183.85532,1185.66868
2009-10-31 16:18:54.000,-70.5873097,-63.9145457,2009-10-31,304,58734.0,11,-1911988.16,936071.52,1739.79,100744.62,89610.49,1001984.56,-517.91,536.29,0.0,-16.76,-18.03,-14.87,1,,2.00910315873e+12,1257005934.0,1381.29,1752.67246667,2.00910310202e+12,555.178333333,1936.46666667,1.0,1193.1918,31,16,-183.7942,1197.49413333
2009-10-31 16:18:54.500,-70.5868462,-63.9132771,2009-10-31,304,58734.5,11,-1912013.94,936136.62,1741.31,105060.23,102137.54,982454.62,-803.96,536.76,0.0,-16.87,-18.3,-15.13,1,,2.00910315873e+12,1257005934.5,1386.45166667,1751.68213333,2.00910310202e+12,557.99,1944.44333333,1.0,1192.20925,31,16,-192.7612,1193.69213333
2009-10-31 16:18:55.000,-70.5863858,-63.9120055,2009-10-31,304,58735.0,11,-1912039.35,936201.67,1742.84,109232.9,115791.75,963633.42,-994.2,537.23,0.0,-16.99,-18.57,-15.4,1,,2.00910315874e+12,1257005935.0,1390.996,1750.777,2.00910310202e+12,560.57,1951.564,1.0,1191.13575,31,16,-200.787,1190.207
2009-10-31 16:18:55.500,-70.5859286,-63.9107298,2009-10-31,304,58735.5,11,-1912064.37,936266.7,1744.32,112642.87,128578.28,947676.0,-978.42,537.69,0.0,-17.1,-18.83,-15.66,1,,2.00910315874e+12,1257005935.5,1397.83333333,1749.87441667,2.00910310202e+12,563.145,1960.98166667,1.0,1190.0565,31,16,-211.10725,1186.72941667
2009-10-31 16:18:56.000,-70.5854749,-63.9094499,2009-10-31,304,58736.0,11,-1912088.97,936331.7,1745.72,114734.06,138578.16,936121.62,-771.19,538.12,0.0,-17.22,-19.08,-15.92,1,,2.00910315874e+12,1257005936.0,1407.576,1748.97402,2.00910310202e+12,565.676,1973.25,1.0,1189.1279,31,16,-224.27598,1183.29802
2009-10-31 16:18:56.500,-70.5850248,-63.9081649,2009-10-31,304,58736.5,11,-1912113.13,936396.7,1747.01,115299.68,144755.41,929444.09,-503.47,538.52,0.0,-17.33,-19.33,-16.18,1,,2.00910315874e+12,1257005936.5,1413.95333333,1748.0761,2.00910310202e+12,567.213333333,1981.16666667,1.0,1188.1087,31,16,-233.090566667,1180.86276667
2009-10-31 16:18:57.000,-70.5845783,-63.9068749,2009-10-31,304,58737.0,11,-1912136.84,936461.69,1748.17,114620.55,147361.56,926967.27,-343.28,538.88,0.0,-17.44,-19.58,-16.43,1,,2.00910315874e+12,1257005937.0,1418.09,1747.09921667,2.00910310202e+12,568.573333333,1986.665,1.0,1187.0915,31,16,-239.565783333,1178.52588333
2009-10-31 16:18:57.500,-70.5841356,-63.9055789,2009-10-31,304,58737.5,11,-1912160.07,936526.69,1749.19,113355.8,147701.07,927167.78,-394.2,539.19,0.0,-17.55,-19.82,-16.68,1,,2.00910315874e+12,1257005937.5,1416.514,1746.20594,2.00910310202e+12,569.82,1986.336,1.0,1186.0043,31,16,-240.13006,1176.38594
2009-10-31 16:18:58.000,-70.5836964,-63.9042776,2009-10-31,304,58738.0,11,-1912182.86,936591.7,1750.08,112206.37,147336.97,928237.35,-633.72,539.47,0.0,-17.66,-20.06,-16.93,1,,2.00910315874e+12,1257005938.0,1413.92666667,1745.31501667,2.00910310202e+12,571.066666667,1984.995,1.0,1184.93705,31,16,-239.679983333,1174.24835
2009-10-31 16:18:58.500,-70.5832609,-63.9029706,2009-10-31,304,58738.5,11,-1912205.18,936656.72,1750.83,111500.0,147116.37,928696.28,-927.4,539.7,0.0,-17.77,-20.3,-17.18,1,,2.00910315874e+12,1257005938.5,1402.67166667,1744.34558333,2.00910310202e+12,572.43,1975.1,1.0,1183.89155,31,16,-230.754416667,1171.91558333
2009-10-31 16:18:59.000,-70.5828291,-63.9016575,2009-10-31,304,58739.0,11,-1912227.03,936721.76,1751.45,110912.6,146521.5,927854.72,-1108.31,539.89,0.0,-17.88,-20.53,-17.42,1,,2.00910315874e+12,1257005939.0,1386.844,1743.45904,2.00910310202e+12,573.676,1960.522,1.0,1182.7533,31,16,-217.06296,1169.78304
2009-10-31 16:18:59.500,-70.5824009,-63.9003392,2009-10-31,304,58739.5,11,-1912248.43,936786.8,1751.94,109499.89,143723.62,925986.7,-1072.26,540.04,0.0,-17.99,-20.75,-17.66,1,,2.00910315874e+12,1257005939.5,1373.985,1742.57473333,2.00910310202e+12,574.923333333,1948.90666667,1.0,1181.62405,31,16,-206.331933333,1167.6514
2009-10-31 16:19:00.000,-70.5819762,-63.8990153,2009-10-31,304,58740.0,11,-1912269.39,936851.86,1752.29,106073.52,136383.9,924176.94,-832.49,540.15,0.0,-18.1,-20.97,-17.9,1,,2.00910315874e+12,1257005940.0,1362.368,1741.69248,2.00910310202e+12,576.17,1938.536,1.0,1180.47175,31,16,-196.84352,1165.52248
2009-10-31 16:19:00.500,-70.581555,-63.8976865,2009-10-31,304,58740.5,11,-1912289.91,936916.91,1752.5,99779.54,122865.48,923893.26,-504.65,540.21,0.0,-18.21,-21.19,-18.14,1,,2.00910315874e+12,1257005940.5,1350.78833333,1740.81223333,2.00910310202e+12,577.416666667,1928.205,1.0,1179.28785,31,16,-187.392766667,1163.39556667
2009-10-31 16:19:01.000,-70.5811369,-63.8963529,2009-10-31,304,58741.0,11,-1912310.05,936981.97,1752.57,90614.5,103286.02,926416.83,-236.55,540.23,0.0,-18.33,-21.4,-18.37,1,,2.00910315874e+12,1257005941.0,1335.935,1739.85441667,2.00910310202e+12,578.778333333,1914.71333333,1.0,1178.05225,31,16,-174.858916667,1161.07608333
2009-10-31 16:19:01.500,-70.5807215,-63.8950159,2009-10-31,304,58741.5,11,-1912329.85,937047.01,1752.5,79614.24,79876.14,932318.28,-128.52,540.21,0.0,-18.44,-21.61,-18.6,1,,2.00910315874e+12,1257005941.5,1323.136,1738.9786,2.00910310202e+12,580.02,1903.156,1.0,1176.8348,31,16,-164.1774,1158.9586
2009-10-31 16:19:02.000,-70.5803084,-63.8936766,2009-10-31,304,58742.0,11,-1912349.39,937112.02,1752.3,68585.31,56411.14,941179.18,-191.39,540.15,0.0,-18.56,-21.81,-18.83,1,,2.00910315874e+12,1257005942.0,1314.22666667,1738.10485,2.00910310202e+12,581.146666667,1895.37333333,1.0,1175.5905,31,16,-157.268483333,1156.95818333
2009-10-31 16:19:02.500,-70.5798973,-63.8923357,2009-10-31,304,58742.5,11,-1912368.69,937176.98,1752.01,59460.4,36911.74,951700.04,-360.82,540.06,0.0,-18.67,-22.01,-19.06,1,,2.00910315874e+12,1257005942.5,1309.168,1737.23296,2.00910310202e+12,582.24,1891.408,1.0,1174.37375,31,16,-154.17504,1154.99296
2009-10-31 16:19:03.000,-70.5794876,-63.8909945,2009-10-31,304,58743.0,11,-1912387.85,937241.89,1751.64,53545.92,24159.42,962197.5,-549.82,539.95,0.0,-18.79,-22.21,-19.28,1,,2.00910315874e+12,1257005943.0,1304.58666667,1736.3632,2.00910310202e+12,583.33,1887.91833333,1.0,1173.09845,31,16,-151.555133333,1153.0332
2009-10-31 16:19:03.500,-70.5790792,-63.8896536,2009-10-31,304,58743.5,11,-1912406.88,937306.72,1751.22,50996.67,18673.77,971312.44,-699.76,539.82,0.0,-18.92,-22.4,-19.5,1,,2.00910315874e+12,1257005943.5,1302.555,1735.41633333,2.00910310202e+12,584.521666667,1887.07666667,1.0,1171.81335,31,16,-151.660333333,1150.89466667
2009-10-31 16:19:04.000,-70.578672,-63.8883129,2009-10-31,304,58744.0,11,-1912425.79,937371.49,1750.78,50760.82,18600.95,978609.25,-796.95,539.68,0.0,-19.04,-22.58,-19.72,1,,2.00910315874e+12,1257005944.0,1319.452,1734.5504,2.00910310202e+12,585.614,1905.068,1.0,1170.50775,31,16,-170.5176,1148.9364
2009-10-31 16:19:04.500,-70.5782659,-63.8869727,2009-10-31,304,58744.5,11,-1912444.6,937436.19,1750.33,51027.47,20558.43,984737.41,-850.94,539.54,0.0,-19.16,-22.77,-19.94,1,,2.00910315874e+12,1257005944.5,1334.645,1733.68653333,2.00910310202e+12,586.706666667,1921.35333333,1.0,1169.19525,31,16,-187.6668,1146.97986667
2009-10-31 16:19:05.000,-70.5778611,-63.8856328,2009-10-31,304,58745.0,11,-1912463.28,937500.82,1749.9,49979.28,21060.46,990994.96,-859.23,539.41,0.0,-19.29,-22.95,-20.15,1,,2.00910315874e+12,1257005945.0,1346.16666667,1732.74613333,2.00910310202e+12,587.898333333,1934.065,1.0,1167.86245,31,16,-201.318866667,1144.8478
2009-10-31 16:19:05.500,-70.5774574,-63.8842934,2009-10-31,304,58745.5,11,-1912481.86,937565.38,1749.48,46514.79,17906.1,998429.76,-792.56,539.28,0.0,-19.42,-23.12,-20.36,1,,2.00910315875e+12,1257005945.5,1358.55,1731.88604,2.00910310202e+12,588.99,1947.54,1.0,1166.5087,31,16,-215.65396,1142.89604
