iunix,LAT,LON,DATE,DOY,TIME,FLT,PSX,PSY,WGSHGT,FX,FY,FZ,EOTGRAV,FACOR,INTCOR,FAG070,FAG100,FAG140,FLTENVIRO,FLTENVIRO,DATETIME,UNIX,THICK,ELEVATION,FRAME,SURFACE_radar,BOTTOM,QUALITY,SURFACE_atm,DAY,HOUR,ICEBASE,TOPOGRAPHY
2009-10-31 16:35:26.500,-69.9807714,-62.0927353,2009-10-31,304,59726.5,11,-1941189.83,1028122.26,575.3,-3402.37,36321.54,980835.58,111.47,177.39,0.0,-34.68,-34.34,-34.01,1,,2.00910315973e+12,1257006926.5,,573.991783333,2.00910310202e+12,558.15,,1.0,35.24925,31,16,,15.8417833333
2009-10-31 16:35:27.000,-69.9802192,-62.0931143,2009-10-31,304,59727.0,11,-1941251.24,1028138.34,573.67,6995.02,22235.62,982073.13,203.36,176.89,0.0,-34.77,-34.43,-34.13,1,,2.00910315973e+12,1257006927.0,,572.48238,2.00910310202e+12,555.94,,1.0,33.97705,31,16,,16.54238
2009-10-31 16:35:27.500,-69.9796673,-62.0934925,2009-10-31,304,59727.5,11,-1941312.6,1028154.43,572.04,19366.65,5281.49,981048.83,91.91,176.38,0.0,-34.85,-34.51,-34.26,1,,2.00910315973e+12,1257006927.5,,571.11188,2.00910310202e+12,553.936,,1.0,32.5635,31,16,,17.17588
2009-10-31 16:35:28.000,-69.9791158,-62.093871,2009-10-31,304,59728.0,11,-1941373.93,1028170.49,570.4,32221.31,-12554.09,977635.01,-169.33,175.88,0.0,-34.93,-34.6,-34.39,1,,2.00910315973e+12,1257006928.0,,569.74316,2.00910310202e+12,552.004,,1.0,31.305,31,16,,17.73916
2009-10-31 16:35:28.500,-69.9785649,-62.0942512,2009-10-31,304,59728.5,11,-1941435.23,1028186.46,568.75,44103.81,-29249.02,972521.01,-459.2,175.37,0.0,-35.01,-34.67,-34.51,1,,2.00910315973e+12,1257006928.5,,568.3756,2.00910310202e+12,550.17,,1.0,,31,16,,18.2056
2009-10-31 16:35:29.000,-69.9780146,-62.0946343,2009-10-31,304,59729.0,11,-1941496.53,1028202.3,567.07,54047.76,-43364.85,967151.9,-641.65,174.85,0.0,-35.08,-34.76,-34.63,1,,2.00910315973e+12,1257006929.0,,566.872916667,2.00910310202e+12,548.156666667,,1.0,29.77735,31,16,,18.71625
2009-10-31 16:35:29.500,-69.9774651,-62.0950215,2009-10-31,304,59729.5,11,-1941557.82,1028217.96,565.36,61808.69,-54392.4,963349.5,-626.4,174.32,0.0,-35.16,-34.84,-34.76,1,,2.00910315973e+12,1257006929.5,,565.37184,2.00910310202e+12,546.144,,1.0,29.91845,31,16,,19.22784
2009-10-31 16:35:30.000,-69.9769163,-62.0954134,2009-10-31,304,59730.0,11,-1941619.13,1028233.42,563.6,67807.0,-62717.12,962707.48,-410.49,173.78,0.0,-35.23,-34.92,-34.87,1,,2.00910315973e+12,1257006930.0,,564.00838,2.00910310202e+12,544.314,,1.0,32.58775,31,16,,19.69438
2009-10-31 16:35:30.500,-69.9763684,-62.0958113,2009-10-31,304,59730.5,11,-1941680.45,1028248.63,561.8,72831.92,-69259.77,965984.79,-81.55,173.23,0.0,-35.3,-34.99,-35.0,1,,2.00910315973e+12,1257006930.5,,562.64608,2.00910310202e+12,542.484,,1.0,35.03255,31,16,,20.16208
2009-10-31 16:35:31.000,-69.9758214,-62.0962151,2009-10-31,304,59731.0,11,-1941741.79,1028263.59,559.95,77648.31,-74973.22,972763.36,220.03,172.66,0.0,-35.37,-35.07,-35.11,1,,2.00910315973e+12,1257006931.0,,561.28512,2.00910310202e+12,540.654,,1.0,36.44545,31,16,,20.63112
2009-10-31 16:35:31.500,-69.9752753,-62.0966255,2009-10-31,304,59731.5,11,-1941803.16,1028278.28,558.08,82671.42,-80413.53,981546.72,363.36,172.08,0.0,-35.43,-35.14,-35.23,1,,2.00910315973e+12,1257006931.5,,559.92504,2.00910310202e+12,538.824,,1.0,36.68705,31,16,,21.10104
2009-10-31 16:35:32.000,-69.9747302,-62.0970429,2009-10-31,304,59732.0,11,-1941864.56,1028292.68,556.2,87827.87,-85546.85,990286.44,285.52,171.5,0.0,-35.49,-35.22,-35.34,1,,2.00910315973e+12,1257006932.0,,558.43045,2.00910310202e+12,536.811666667,,1.0,36.16825,31,16,,21.6187833333
2009-10-31 16:35:32.500,-69.9741861,-62.097468,2009-10-31,304,59732.5,11,-1941926.0,1028306.77,554.35,92631.92,-89836.76,997121.41,18.9,170.93,0.0,-35.55,-35.29,-35.45,1,,2.00910315973e+12,1257006932.5,,556.93752,2.00910310202e+12,534.798,,1.0,35.76705,31,16,,22.13952
2009-10-31 16:35:33.000,-69.9736431,-62.0979009,2009-10-31,304,59733.0,11,-1941987.47,1028320.53,552.53,96417.28,-92537.86,1001006.95,-325.05,170.37,0.0,-35.61,-35.36,-35.56,1,,2.00910315973e+12,1257006933.0,,555.58148,2.00910310202e+12,532.968,,1.0,36.10335,31,16,,22.61348
2009-10-31 16:35:33.500,-69.9731013,-62.0983418,2009-10-31,304,59733.5,11,-1942048.97,1028333.96,550.75,98614.95,-93050.46,1001959.06,-607.57,169.82,0.0,-35.66,-35.43,-35.67,1,,2.00910315973e+12,1257006933.5,,554.22684,2.00910310202e+12,531.138,,1.0,37.11225,31,16,,23.08884
2009-10-31 16:35:34.000,-69.9725607,-62.0987911,2009-10-31,304,59734.0,11,-1942110.49,1028347.04,549.03,98969.5,-91192.0,1000826.73,-724.73,169.29,0.0,-35.72,-35.5,-35.78,1,,2.00910315973e+12,1257006934.0,,552.87388,2.00910310202e+12,529.308,,1.0,38.39095,31,16,,23.56588
2009-10-31 16:35:34.500,-69.9720213,-62.0992486,2009-10-31,304,59734.5,11,-1942172.05,1028359.78,547.36,97630.37,-87297.89,998738.55,-650.46,168.77,0.0,-35.77,-35.57,-35.88,1,,2.00910315973e+12,1257006934.5,,551.52228,2.00910310202e+12,527.478,,1.0,39.49565,31,16,,24.04428
2009-10-31 16:35:35.000,-69.9714833,-62.0997135,2009-10-31,304,59735.0,11,-1942233.6,1028372.19,545.72,95111.39,-82144.07,996526.25,-441.28,168.27,0.0,-35.82,-35.64,-35.99,1,,2.00910315974e+12,1257006935.0,,550.03735,2.00910310202e+12,525.268333333,,1.0,40.201,31,16,,24.7690166667
2009-10-31 16:35:35.500,-69.9709464,-62.100186,2009-10-31,304,59735.5,11,-1942295.18,1028384.29,544.13,92154.67,-76745.52,994422.6,-202.95,167.78,0.0,-35.87,-35.7,-36.09,1,,2.00910315974e+12,1257006935.5,,548.55458,2.00910310202e+12,521.788,,1.0,40.6211,31,16,,26.76658
2009-10-31 16:35:36.000,-69.9704108,-62.1006657,2009-10-31,304,59736.0,11,-1942356.76,1028396.07,542.56,89550.59,-72109.36,992165.46,-37.63,167.29,0.0,-35.92,-35.77,-36.19,1,,2.00910315974e+12,1257006936.0,,547.20824,2.00910310202e+12,518.29,,1.0,40.80565,31,16,,28.91824
2009-10-31 16:35:36.500,-69.9698764,-62.101152,2009-10-31,304,59736.5,11,-1942418.34,1028407.57,541.02,87959.25,-69011.41,989404.58,1.7,166.82,0.0,-35.96,-35.84,-36.29,1,,2.00910315974e+12,1257006936.5,,545.86364,2.00910310202e+12,514.954,,1.0,40.8037,31,16,,30.90964
2009-10-31 16:35:37.000,-69.9693431,-62.1016449,2009-10-31,304,59737.0,11,-1942479.93,1028418.78,539.49,87765.2,-67839.3,986133.65,-71.46,166.35,0.0,-36.01,-35.9,-36.39,1,,2.00910315974e+12,1257006937.0,,544.5211,2.00910310202e+12,513.39,,1.0,40.8456,31,16,,31.1311
2009-10-31 16:35:37.500,-69.9688111,-62.1021442,2009-10-31,304,59737.5,11,-1942541.51,1028429.71,537.97,88989.56,-68524.32,982858.37,-193.41,165.88,0.0,-36.05,-35.96,-36.49,1,,2.00910315974e+12,1257006937.5,258.705,543.18016,2.00910310202e+12,512.506,770.95,1.0,40.85915,31,16,-227.76984,30.67416
2009-10-31 16:35:38.000,-69.9682802,-62.1026501,2009-10-31,304,59738.0,11,-1942603.1,1028440.36,536.46,91282.24,-70572.99,980372.05,-288.61,165.41,0.0,-36.09,-36.03,-36.58,1,,2.00910315974e+12,1257006938.0,260.185,541.707216667,2.00910310202e+12,511.535,771.72,1.0,40.6655,31,16,-230.012783333,30.1722166667
2009-10-31 16:35:38.500,-69.9677507,-62.1031625,2009-10-31,304,59738.5,11,-1942664.67,1028450.71,534.94,94011.0,-73200.82,979256.59,-308.98,164.94,0.0,-36.13,-36.09,-36.68,1,,2.00910315974e+12,1257006938.5,262.22,540.23666,2.00910310202e+12,510.562,772.778,1.0,40.2028,31,16,-232.54134,29.67466
2009-10-31 16:35:39.000,-69.9672224,-62.1036819,2009-10-31,304,59739.0,11,-1942726.24,1028460.76,533.41,96443.13,-75551.84,979416.49,-255.33,164.47,0.0,-36.17,-36.15,-36.77,1,,2.00910315974e+12,1257006939.0,264.06,538.90166,2.00910310202e+12,509.676,773.74,1.0,39.48835,31,16,-234.83834,29.22566
2009-10-31 16:35:39.500,-69.9666955,-62.1042083,2009-10-31,304,59739.5,11,-1942787.8,1028470.5,531.88,97978.16,-76953.99,979972.45,-172.51,164.0,0.0,-36.21,-36.21,-36.87,1,,2.00910315974e+12,1257006939.5,265.91,537.56846,2.00910310202e+12,508.794,774.702,1.0,38.60065,31,16,-237.13354,28.77446
2009-10-31 16:35:40.000,-69.96617,-62.1047422,2009-10-31,304,59740.0,11,-1942849.36,1028479.91,530.33,98353.11,-77127.61,979663.24,-123.61,163.52,0.0,-36.24,-36.27,-36.95,1,,2.00910315974e+12,1257006940.0,267.754,536.2374,2.00910310202e+12,507.91,775.664,1.0,37.7611,31,16,-239.4266,28.3274
2009-10-31 16:35:40.500,-69.9656457,-62.1052833,2009-10-31,304,59740.5,11,-1942910.93,1028489.01,528.79,97730.35,-76255.54,977617.63,-157.23,163.05,0.0,-36.28,-36.33,-37.05,1,,2.00910315974e+12,1257006940.5,269.785,534.775266667,2.00910310202e+12,506.936666667,776.721666667,1.0,37.1443,31,16,-241.9464,27.8386
2009-10-31 16:35:41.000,-69.9651228,-62.1058314,2009-10-31,304,59741.0,11,-1942972.48,1028497.8,527.23,96610.21,-74859.5,974115.17,-282.9,162.57,0.0,-36.32,-36.39,-37.13,1,,2.00910315974e+12,1257006941.0,271.77,533.3153,2.00910310202e+12,506.052,777.82,1.0,37.06395,31,16,-244.5047,27.2633
2009-10-31 16:35:41.500,-69.9646012,-62.1063866,2009-10-31,304,59741.5,11,-1943034.04,1028506.28,525.65,95582.81,-73505.51,970898.0,-464.45,162.08,0.0,-36.35,-36.45,-37.22,1,,2.00910315974e+12,1257006941.5,273.31,531.99034,2.00910310202e+12,505.696,779.01,1.0,37.79455,31,16,-247.01966,26.29434
2009-10-31 16:35:42.000,-69.964081,-62.1069488,2009-10-31,304,59742.0,11,-1943095.58,1028514.45,524.04,95015.27,-72449.77,970771.52,-632.58,161.58,0.0,-36.39,-36.5,-37.3,1,,2.00910315974e+12,1257006942.0,274.81,530.6671,2.00910310202e+12,505.43,780.242,1.0,39.4445,31,16,-249.5749,25.2371
2009-10-31 16:35:42.500,-69.963562,-62.1075179,2009-10-31,304,59742.5,11,-1943157.13,1028522.32,522.4,94819.03,-71389.1,976568.24,-710.78,161.08,0.0,-36.42,-36.56,-37.39,1,,2.00910315974e+12,1257006942.5,276.31,529.34578,2.00910310202e+12,505.162,781.474,1.0,41.72535,31,16,-252.12822,24.18378
2009-10-31 16:35:43.000,-69.9630444,-62.108094,2009-10-31,304,59743.0,11,-1943218.67,1028529.88,520.75,94423.47,-69458.13,989880.31,-645.33,160.57,0.0,-36.46,-36.62,-37.47,1,,2.00910315974e+12,1257006943.0,277.81,528.0265,2.00910310202e+12,504.894,782.704,1.0,44.20715,31,16,-254.6775,23.1325
2009-10-31 16:35:43.500,-69.9625281,-62.1086765,2009-10-31,304,59743.5,11,-1943280.19,1028537.15,519.12,92994.93,-65516.66,1010123.33,-428.96,160.07,0.0,-36.48,-36.67,-37.55,1,,2.00910315974e+12,1257006943.5,279.46,526.577466667,2.00910310202e+12,504.6,784.058333333,1.0,46.63305,31,16,-257.480866667,21.9774666667
2009-10-31 16:35:44.000,-69.9620132,-62.1092656,2009-10-31,304,59744.0,11,-1943341.7,1028544.13,517.56,89821.33,-58633.03,1034387.32,-109.88,159.59,0.0,-36.52,-36.73,-37.63,1,,2.00910315974e+12,1257006944.0,280.96,525.13078,2.00910310202e+12,504.306,785.29,1.0,48.70865,31,16,-260.15922,20.82478
2009-10-31 16:35:44.500,-69.9614995,-62.1098606,2009-10-31,304,59744.5,11,-1943403.19,1028550.84,516.13,84689.71,-48559.4,1058201.07,218.83,159.15,0.0,-36.55,-36.79,-37.71,1,,2.00910315974e+12,1257006944.5,286.72,523.8183,2.00910310202e+12,504.038,790.758,1.0,50.24785,31,16,-266.9397,19.7803
2009-10-31 16:35:45.000,-69.9609872,-62.1104604,2009-10-31,304,59745.0,11,-1943464.63,1028557.31,514.89,78069.18,-35972.72,1076934.72,448.71,158.76,0.0,-36.58,-36.84,-37.79,1,,2.00910315974e+12,1257006945.0,295.074,522.5084,2.00910310202e+12,503.77,798.846,1.0,51.2239,31,16,-276.3376,18.7384
2009-10-31 16:35:45.500,-69.9604762,-62.1110648,2009-10-31,304,59745.5,11,-1943526.02,1028563.56,513.88,70989.66,-22342.21,1087281.42,496.39,158.45,0.0,-36.62,-36.9,-37.86,1,,2.00910315975e+12,1257006945.5,303.43,521.20108,2.00910310202e+12,503.504,806.934,1.0,51.7454,31,16,-285.73292,17.69708
2009-10-31 16:35:46.000,-69.9599665,-62.1116724,2009-10-31,304,59746.0,11,-1943587.35,1028569.63,513.14,64644.76,-9445.87,1088224.96,340.28,158.22,0.0,-36.65,-36.95,-37.94,1,,2.00910315975e+12,1257006946.0,311.784,519.8967,2.00910310202e+12,503.236,815.022,1.0,51.93645,31,16,-295.1253,16.6607
2009-10-31 16:35:46.500,-69.959458,-62.1122822,2009-10-31,304,59746.5,11,-1943648.59,1028575.56,512.65,59880.45,1278.7,1081129.18,36.85,158.07,0.0,-36.68,-37.0,-38.01,1,,2.00910315975e+12,1257006946.5,319.145,519.14886,2.00910310202e+12,502.966,822.1125,1.0,51.76665,31,16,-302.96364,16.18286
2009-10-31 16:35:47.000,-69.9589508,-62.1128936,2009-10-31,304,59747.0,11,-1943709.74,1028581.37,512.42,56792.17,9279.6,1068966.33,-295.07,158.0,0.0,-36.71,-37.06,-38.08,1,,2.00910315975e+12,1257006947.0,321.69,519.5677,2.00910310202e+12,502.7275,824.415,1.0,51.2345,31,16,-304.8473,16.8402
2009-10-31 16:35:47.500,-69.9584448,-62.113506,2009-10-31,304,59747.5,11,-1943770.78,1028587.08,512.4,54611.52,15100.47,1055058.1,-520.12,158.0,0.0,-36.75,-37.11,-38.16,1,,2.00910315975e+12,1257006947.5,323.242,519.53566,2.00910310202e+12,502.486,825.73,1.0,50.5577,31,16,-306.19434,17.04966
2009-10-31 16:35:48.000,-69.9579401,-62.114119,2009-10-31,304,59748.0,11,-1943831.71,1028592.7,512.56,51936.74,20166.76,1041876.45,-545.63,158.04,0.0,-36.78,-37.16,-38.23,1,,2.00910315975e+12,1257006948.0,324.966,519.50076,2.00910310202e+12,502.22,827.182,1.0,49.60075,31,16,-307.68124,17.28076
2009-10-31 16:35:48.500,-69.9574367,-62.1147321,2009-10-31,304,59748.5,11,-1943892.51,1028598.25,512.87,47211.71,26242.72,1030377.31,-367.12,158.14,0.0,-36.81,-37.22,-38.3,1,,2.00910315975e+12,1257006948.5,326.515,519.46995,2.00910310202e+12,501.9775,828.495,1.0,48.1202,31,16,-309.02505,17.49245
2009-10-31 16:35:49.000,-69.9569345,-62.115345,2009-10-31,304,59749.0,11,-1943953.19,1028603.74,513.3,39256.13,34788.52,1020069.76,-75.87,158.27,0.0,-36.84,-37.27,-38.36,1,,2.00910315975e+12,1257006949.0,328.068,519.43978,2.00910310202e+12,501.736,829.804,1.0,46.23735,31,16,-310.36422,17.70378
2009-10-31 16:35:49.500,-69.9564334,-62.1159568,2009-10-31,304,59749.5,11,-1944013.74,1028609.21,513.83,27640.64,46474.47,1009692.19,179.38,158.44,0.0,-36.88,-37.33,-38.43,1,,2.00910315975e+12,1257006949.5,329.79,519.40696,2.00910310202e+12,501.47,831.26,1.0,43.88025,31,16,-311.85304,17.93696
2009-10-31 16:35:50.000,-69.9559333,-62.1165667,2009-10-31,304,59750.0,11,-1944074.16,1028614.69,514.42,12783.22,61022.81,998126.46,261.97,158.62,0.0,-36.91,-37.38,-38.5,1,,2.00910315975e+12,1257006950.0,331.34,519.378025,2.00910310202e+12,501.23,832.57,1.0,41.28795,31,16,-313.191975,18.148025
2009-10-31 16:35:50.500,-69.955434,-62.1171736,2009-10-31,304,59750.5,11,-1944134.44,1028620.23,515.05,-4229.99,77394.49,985125.42,115.32,158.81,0.0,-36.95,-37.43,-38.57,1,,2.00910315975e+12,1257006950.5,332.892,519.34966,2.00910310202e+12,500.988,833.88,1.0,39.3208,31,16,-314.53034,18.36166
2009-10-31 16:35:51.000,-69.9549352,-62.1177755,2009-10-31,304,59751.0,11,-1944194.59,1028625.91,515.69,-21987.76,94196.1,971561.28,-205.44,159.01,0.0,-36.99,-37.48,-38.63,1,,2.00910315975e+12,1257006951.0,334.616,519.3188,2.00910310202e+12,500.72,835.336,1.0,38.6045,31,16,-316.0172,18.5988
2009-10-31 16:35:51.500,-69.9544369,-62.1183712,2009-10-31,304,59751.5,11,-1944254.58,1028631.78,516.3,-39107.51,110112.92,959141.23,-556.59,159.2,0.0,-37.02,-37.54,-38.69,1,,2.00910315975e+12,1257006951.5,336.165,519.291625,2.00910310202e+12,500.48,836.645,1.0,39.10885,31,16,-317.353375,18.811625
2009-10-31 16:35:52.000,-69.9539388,-62.1189595,2009-10-31,304,59752.0,11,-1944314.41,1028637.88,516.85,-54480.7,124202.27,949766.49,-774.6,159.37,0.0,-37.06,-37.58,-38.75,1,,2.00910315975e+12,1257006952.0,337.718,519.26498,2.00910310202e+12,500.24,837.956,1.0,40.07145,31,16,-318.69102,19.02498
2009-10-31 16:35:52.500,-69.9534407,-62.1195387,2009-10-31,304,59752.5,11,-1944374.08,1028644.29,517.32,-67371.04,135979.1,944835.11,-757.02,159.51,0.0,-37.09,-37.64,-38.81,1,,2.00910315975e+12,1257006952.5,339.442,519.23602,2.00910310202e+12,499.97,839.41,1.0,40.8558,31,16,-320.17398,19.26602
2009-10-31 16:35:53.000,-69.9529425,-62.1201084,2009-10-31,304,59753.0,11,-1944433.59,1028651.03,517.7,-77404.55,145335.38,944772.33,-514.06,159.63,0.0,-37.14,-37.69,-38.88,1,,2.00910315975e+12,1257006953.0,340.99,519.2105,2.00910310202e+12,499.73,840.725,1.0,41.2785,31,16,-321.5145,19.4805
2009-10-31 16:35:53.500,-69.9524439,-62.1206672,2009-10-31,304,59753.5,11,-1944492.95,1028658.16,517.99,-84525.47,152402.5,948944.51,-163.72,159.72,0.0,-37.18,-37.75,-38.93,1,,2.00910315975e+12,1257006953.5,342.542,519.18552,2.00910310202e+12,499.49,842.03,1.0,41.34755,31,16,-322.84448,19.69552
2009-10-31 16:35:54.000,-69.951945,-62.1212148,2009-10-31,304,59754.0,11,-1944552.13,1028665.68,518.19,-88973.83,157461.59,955943.96,127.62,159.78,0.0,-37.22,-37.79,-38.99,1,,2.00910315975e+12,1257006954.0,344.095,519.15836,2.00910310202e+12,499.224,843.345,1.0,40.95075,31,16,-324.18664,19.93436
2009-10-31 16:35:54.500,-69.9514456,-62.1217509,2009-10-31,304,59754.5,11,-1944611.16,1028673.62,518.33,-91288.81,160945.82,964096.53,228.54,159.82,0.0,-37.26,-37.85,-39.05,1,,2.00910315975e+12,1257006954.5,342.48,519.13184,2.00910310202e+12,498.968,841.448,1.0,40.01295,31,16,-322.31616,20.16384
2009-10-31 16:35:55.000,-69.9509458,-62.1222753,2009-10-31,304,59755.0,11,-1944670.02,1028681.98,518.42,-92293.4,163498.47,971985.08,106.88,159.85,0.0,-37.3,-37.9,-39.1,1,,2.00910315976e+12,1257006955.0,338.5825,519.108475,2.00910310202e+12,499.08,837.665,1.0,38.72755,31,16,-318.556525,20.028475
2009-10-31 16:35:55.500,-69.9504456,-62.1227871,2009-10-31,304,59755.5,11,-1944728.69,1028690.78,518.48,-93001.72,165997.88,978806.61,-157.81,159.87,0.0,-37.35,-37.95,-39.16,1,,2.00910315976e+12,1257006955.5,334.512,519.0857,2.00910310202e+12,499.5,834.012,1.0,37.2354,31,16,-314.9263,19.5857
2009-10-31 16:35:56.000,-69.9499449,-62.1232871,2009-10-31,304,59756.0,11,-1944787.2,1028700.01,518.53,-94418.88,169461.57,984462.04,-418.82,159.89,0.0,-37.39,-38.0,-39.22,1,,2.00910315976e+12,1257006956.0,329.988,519.06092,2.00910310202e+12,499.966,829.954,1.0,35.79515,31,16,-310.89308,19.09492
2009-10-31 16:35:56.500,-69.9494439,-62.1237743,2009-10-31,304,59756.5,11,-1944845.51,1028709.69,518.59,-97260.37,174796.94,989378.04,-538.81,159.9,0.0,-37.44,-38.05,-39.27,1,,2.00910315976e+12,1257006956.5,325.915,519.03915,2.00910310202e+12,500.3875,826.305,1.0,34.8187,31,16,-307.26585,18.65165
2009-10-31 16:35:57.000,-69.9489423,-62.1242484,2009-10-31,304,59757.0,11,-1944903.64,1028719.84,518.67,-101672.94,182447.24,994147.05,-458.09,159.93,0.0,-37.48,-38.11,-39.32,1,,2.00910315976e+12,1257006957.0,321.842,519.01792,2.00910310202e+12,500.81,822.65,1.0,34.4462,31,16,-303.63208,18.20792
2009-10-31 16:35:57.500,-69.9484404,-62.1247093,2009-10-31,304,59757.5,11,-1944961.57,1028730.46,518.78,-107064.21,192054.11,999124.12,-219.92,159.96,0.0,-37.54,-38.16,-39.37,1,,2.00910315976e+12,1257006957.5,317.318,518.99488,2.00910310202e+12,501.276,818.594,1.0,34.27635,31,16,-299.59912,17.71888
2009-10-31 16:35:58.000,-69.947938,-62.1251558,2009-10-31,304,59758.0,11,-1945019.29,1028741.59,518.93,-112130.46,202287.26,1004129.68,57.25,160.01,0.0,-37.58,-38.21,-39.42,1,,2.00910315976e+12,1257006958.0,313.25,518.97465,2.00910310202e+12,501.6975,814.945,1.0,33.63955,31,16,-295.97035,17.27715
